ticker,marketCap,sector,industry,sharesOut,last_close,nonzero_days_30d,pct_nonzero_30d,max_consec_zero_30d,med_value_90d,med_volume_90d,turnover_med,status,why
MLPL.JK,1873608048640.0,Consumer Cyclical,Department Stores,467942016.0,120.0,30,1.0,0,4309740050.0,42845100.0,0.09156070311070336,DORMANT,med_value_90d < min
MIDI.JK,15982073479168.0,Consumer Defensive,Grocery Stores,33435299840.0,478.0,30,1.0,0,4168442700.0,10595050.0,0.0003168821589966636,DORMANT,med_value_90d < min; turnover < min
KRYA.JK,449263796224.0,Industrials,Engineering & Construction,1663939968.0,270.0,30,1.0,0,4055419400.0,26233050.0,0.015765622861701703,DORMANT,med_value_90d < min
SNLK.JK,227249995776.0,Consumer Cyclical,Lodging,450000000.0,505.0,30,1.0,0,4026275500.0,7163850.0,0.015919666666666665,DORMANT,med_value_90d < min
ASPR.JK,254927994880.0,Consumer Cyclical,Packaging & Containers,2712000000.0,94.0,25,1.0,0,3870382600.0,39493700.0,0.014562573746312684,DORMANT,med_value_90d < min
MTDL.JK,7243371118592.0,Technology,Electronics & Computer Distribution,12276899840.0,590.0,30,1.0,0,3859077000.0,6775950.0,0.0005519267965291146,DORMANT,med_value_90d < min
NAIK.JK,525334216704.0,Basic Materials,Building Materials,3324900096.0,158.0,30,1.0,0,3828433650.0,15756400.0,0.0047389093040586805,DORMANT,med_value_90d < min
TPMA.JK,2045440819200.0,Industrials,Marine Shipping,3496480000.0,585.0,30,1.0,0,3728285500.0,6201600.0,0.0017736695190591681,DORMANT,med_value_90d < min
MPMX.JK,4226526216192.0,Consumer Cyclical,Auto & Truck Dealerships,4379820032.0,965.0,30,1.0,0,3720726250.0,3756300.0,0.0008576379788565705,DORMANT,med_value_90d < min
ASRI.JK,3242151116800.0,Real Estate,Real Estate - Development,19649400832.0,165.0,30,1.0,0,3632944250.0,28443300.0,0.001447540321620327,DORMANT,med_value_90d < min
BIRD.JK,4816542629888.0,Industrials,Railroads,2502099968.0,1925.0,30,1.0,0,3595105500.0,1993500.0,0.0007967307563628089,DORMANT,med_value_90d < min
AALI.JK,13809651548160.0,Consumer Defensive,Farm Products,1924690048.0,7175.0,30,1.0,0,3592097500.0,611450.0,0.00031768751578228145,DORMANT,med_value_90d < min; turnover < min
MINE.JK,1968700129280.0,Basic Materials,Other Industrial Metals & Mining,4084440064.0,482.0,30,1.0,0,3546389800.0,7079000.0,0.0017331629033790616,DORMANT,med_value_90d < min
DAAZ.JK,7009469988864.0,Basic Materials,Other Industrial Metals & Mining,1996999936.0,3510.0,30,1.0,0,3499049500.0,876300.0,0.0004388082263814354,DORMANT,med_value_90d < min; turnover < min
MGRO.JK,2555835318272.0,Consumer Defensive,Packaged Foods,3525289984.0,725.0,30,1.0,0,3470160250.0,4893350.0,0.0013880702076167132,DORMANT,med_value_90d < min
SPRE.JK,71999995904.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",800000000.0,90.0,30,1.0,0,3467293200.0,17211250.0,0.0215140625,DORMANT,med_value_90d < min
MSTI.JK,5242831241216.0,Technology,Information Technology Services,3139419904.0,1670.0,30,1.0,0,3437995000.0,2430650.0,0.0007742353919917047,DORMANT,med_value_90d < min
BJBR.JK,8206692122624.0,Financial Services,Banks - Regional,3106729984.0,780.0,30,1.0,0,3434595750.0,4175100.0,0.0013438889190570866,DORMANT,med_value_90d < min
ERAL.JK,1805250068480.0,Consumer Cyclical,Specialty Retail,5187500032.0,348.0,30,1.0,0,3196249500.0,10976700.0,0.002115990348392927,DORMANT,med_value_90d < min
HILL.JK,2977783087104.0,Basic Materials,Other Industrial Metals & Mining,14741499904.0,202.0,30,1.0,0,3175002800.0,12274050.0,0.0008326188026952077,DORMANT,med_value_90d < min
DEWI.JK,210000003072.0,Consumer Defensive,Farm Products,2000000000.0,105.0,30,1.0,0,3081888900.0,32852350.0,0.016426175,DORMANT,med_value_90d < min
KEEN.JK,2914716483584.0,Utilities,Utilities - Independent Power Producers,3666309888.0,795.0,30,1.0,0,3061026500.0,3948900.0,0.0010770775304414202,DORMANT,med_value_90d < min
BSML.JK,192423919616.0,Industrials,Marine Shipping,1850230016.0,104.0,30,1.0,0,3034055900.0,34892350.0,0.018858385010655884,DORMANT,med_value_90d < min
NINE.JK,381788979200.0,Technology,Information Technology Services,2156999936.0,177.0,30,1.0,0,3028513650.0,31464700.0,0.014587251244127993,DORMANT,med_value_90d < min
IPCC.JK,1972942274560.0,Industrials,Integrated Freight & Logistics,1818380032.0,1085.0,30,1.0,0,2908255250.0,2769750.0,0.0015231964447792617,DORMANT,med_value_90d < min
BDKR.JK,727665410048.0,Industrials,Engineering & Construction,4725100032.0,154.0,30,1.0,0,2906993700.0,19826350.0,0.004195964078163245,DORMANT,med_value_90d < min
ABMM.JK,8231978008576.0,Energy,Thermal Coal,2753169920.0,2990.0,30,1.0,0,2904656500.0,952150.0,0.0003458377171286253,DORMANT,med_value_90d < min; turnover < min
ANJT.JK,5920110149632.0,Consumer Defensive,Farm Products,3354170112.0,1765.0,30,1.0,0,2840790500.0,1678600.0,0.0005004516598590453,DORMANT,med_value_90d < min
RALS.JK,2313191424000.0,Consumer Cyclical,Department Stores,5931259904.0,390.0,30,1.0,0,2722181300.0,7507400.0,0.001265734451281938,DORMANT,med_value_90d < min
BABY.JK,873820782592.0,Consumer Cyclical,Apparel Retail,2616229888.0,334.0,30,1.0,0,2677054400.0,8574450.0,0.0032774069432234846,DORMANT,med_value_90d < min
TSPC.JK,9741297254400.0,Healthcare,Drug Manufacturers - Specialty & Generic,4509859840.0,2160.0,30,1.0,0,2670775000.0,1118800.0,0.0002480786631275885,DORMANT,med_value_90d < min; turnover < min
PPRI.JK,268757499904.0,Consumer Cyclical,Packaging & Containers,1075030016.0,250.0,30,1.0,0,2645955400.0,11753500.0,0.010933183097280141,DORMANT,med_value_90d < min
RGAS.JK,163433758720.0,Energy,Oil & Gas Equipment & Services,1459229952.0,112.0,30,1.0,0,2510847750.0,20640350.0,0.014144686361262409,DORMANT,med_value_90d < min
ALII.JK,9099835080704.0,Industrials,Marine Shipping,15825800192.0,575.0,30,1.0,0,2386563000.0,4226900.0,0.0002670891802448456,DORMANT,med_value_90d < min; turnover < min
GIAA.JK,1863835189248.0,Industrials,Airlines,25886599168.0,72.0,30,1.0,0,2375894600.0,42837350.0,0.0016548079460724935,DORMANT,price < floor; med_value_90d < min
AGRO.JK,5393428774912.0,Financial Services,Banks - Regional,24740499456.0,218.0,30,1.0,0,2353749900.0,11875500.0,0.0004800024357277066,DORMANT,med_value_90d < min; turnover < min
SMGA.JK,953749995520.0,Basic Materials,Other Industrial Metals & Mining,8750000128.0,109.0,30,1.0,0,2347106200.0,33295400.0,0.0038051885157640995,DORMANT,med_value_90d < min
TBLA.JK,4505369837568.0,Consumer Defensive,Packaged Foods,6007159808.0,750.0,30,1.0,0,2333992500.0,3168500.0,0.0005274539218650998,DORMANT,med_value_90d < min
TEBE.JK,1477749899264.0,Industrials,Infrastructure Operations,1284999936.0,1150.0,30,1.0,0,2233904000.0,2975800.0,0.0023157977807089945,DORMANT,med_value_90d < min
SIMP.JK,9688312709120.0,Consumer Defensive,Packaged Foods,15501299712.0,625.0,30,1.0,0,2156745600.0,5200600.0,0.00033549444863478555,DORMANT,med_value_90d < min; turnover < min
INPC.JK,3154850349056.0,Financial Services,Banks - Regional,20223399936.0,156.0,30,1.0,0,2143149250.0,12562400.0,0.0006211814056862649,DORMANT,med_value_90d < min
KRAS.JK,5146142048256.0,Basic Materials,Steel,19346399232.0,266.0,22,0.733,7,2131935950.0,13943900.0,0.0007207491085439832,DORMANT,med_value_90d < min
BSSR.JK,10204349464576.0,Energy,Thermal Coal,2616499968.0,3900.0,30,1.0,0,2105704500.0,512850.0,0.00019600611743634465,DORMANT,med_value_90d < min; turnover < min
JARR.JK,6461461626880.0,Consumer Defensive,Farm Products,9230659584.0,700.0,30,1.0,0,2103890800.0,5485850.0,0.0005943074760885906,DORMANT,med_value_90d < min
MAIN.JK,1381359943680.0,Consumer Defensive,Packaged Foods,2228000000.0,620.0,30,1.0,0,2101327500.0,3036900.0,0.001363061041292639,DORMANT,med_value_90d < min
STRK.JK,1436721217536.0,Consumer Defensive,Beverages - Brewers,10721800192.0,134.0,30,1.0,0,2089477050.0,28982450.0,0.0027031328210746796,DORMANT,med_value_90d < min
TUGU.JK,3324467216384.0,Financial Services,Insurance - Diversified,3555579904.0,935.0,30,1.0,0,2070304000.0,2122400.0,0.0005969209122855927,DORMANT,med_value_90d < min
LPKR.JK,6308079599616.0,Healthcare,Medical Care Facilities,70877298688.0,89.0,30,1.0,0,2044288450.0,24122350.0,0.0003403395790545849,DORMANT,med_value_90d < min; turnover < min
SILO.JK,27535620440064.0,Healthcare,Medical Care Facilities,12988499968.0,2120.0,30,1.0,0,2025917000.0,904950.0,6.967317259341276e-05,DORMANT,med_value_90d < min; turnover < min
NOBU.JK,4000965459968.0,Financial Services,Banks - Regional,7478439936.0,535.0,30,1.0,0,1994053250.0,3051100.0,0.0004079861610323964,DORMANT,med_value_90d < min; turnover < min
BDMN.JK,25020285845504.0,Financial Services,Banks - Regional,22400000.0,2560.0,30,1.0,0,1947656500.0,808300.0,0.03608482142857143,DORMANT,med_value_90d < min
SMSM.JK,10797524713472.0,Consumer Cyclical,Auto Parts,5758680064.0,1875.0,30,1.0,0,1900090000.0,1018600.0,0.0001768808109982892,DORMANT,med_value_90d < min; turnover < min
PMUI.JK,666999980032.0,Technology,Electronics & Computer Distribution,5800000000.0,115.0,23,1.0,0,1864305600.0,16071600.0,0.0027709655172413793,DORMANT,med_value_90d < min
PRDA.JK,2653125083136.0,Healthcare,Diagnostics & Research,937500032.0,2830.0,30,1.0,0,1786264500.0,623550.0,0.0006651199772972381,DORMANT,med_value_90d < min
HUMI.JK,1191069089792.0,Industrials,Marine Shipping,18046500864.0,66.0,30,1.0,0,1778665300.0,32788600.0,0.00181689515585862,DORMANT,price < floor; med_value_90d < min
ELIT.JK,371672645632.0,Technology,Information Technology Services,2019960064.0,184.0,30,1.0,0,1731592750.0,9446750.0,0.004676701370666307,DORMANT,med_value_90d < min
HAJJ.JK,273979080704.0,Consumer Cyclical,Travel Services,2468280064.0,111.0,30,1.0,0,1687532000.0,13198300.0,0.005347164688682589,DORMANT,med_value_90d < min
DILD.JK,1378664710144.0,Real Estate,Real Estate - Development,10365899776.0,133.0,30,1.0,0,1627576100.0,12190300.0,0.0011760001797648096,DORMANT,med_value_90d < min
BCAP.JK,2599752826880.0,Financial Services,Financial Conglomerates,42618900480.0,61.0,30,1.0,0,1623542250.0,29424250.0,0.0006904037802150263,DORMANT,price < floor; med_value_90d < min
POWR.JK,11080930689024.0,Utilities,Utilities - Independent Power Producers,15829900288.0,700.0,30,1.0,0,1614100250.0,2342500.0,0.00014797945390570487,DORMANT,med_value_90d < min; turnover < min
CPRO.JK,3038192336896.0,Consumer Defensive,Farm Products,40470700032.0,51.0,30,1.0,0,1580574200.0,30402700.0,0.0007512274306093229,DORMANT,price < floor; med_value_90d < min
LABA.JK,395017191424.0,Basic Materials,Steel,1103399936.0,358.0,8,0.267,21,1511151800.0,11283050.0,0.010225712030492632,DORMANT,pct_nonzero < threshold; nonzero_days < threshold; max zero run too long; med_value_90d < min
PART.JK,372641366016.0,Consumer Cyclical,Auto Parts,2720009984.0,137.0,30,1.0,0,1493373350.0,15175500.0,0.005579207462203198,DORMANT,med_value_90d < min
GEMS.JK,55294092640256.0,Energy,Thermal Coal,5882350080.0,9400.0,30,1.0,0,1493025000.0,172650.0,2.9350514276090143e-05,DORMANT,med_value_90d < min; turnover < min
OBAT.JK,234000007168.0,Consumer Defensive,Packaged Foods,600000000.0,390.0,30,1.0,0,1486260600.0,3420000.0,0.0057,DORMANT,med_value_90d < min
MDLA.JK,2788547100672.0,Healthcare,Medical Distribution,14012800000.0,199.0,30,1.0,0,1466601850.0,7460800.0,0.0005324274948618406,DORMANT,med_value_90d < min
BUVA.JK,5353529933824.0,Consumer Cyclical,Lodging,20590499840.0,260.0,23,0.767,6,1461717400.0,21322900.0,0.001035569809654509,DORMANT,med_value_90d < min
BCIP.JK,135842398208.0,Real Estate,Real Estate - Development,1429920000.0,95.0,30,1.0,0,1441314450.0,15966500.0,0.011166009287232851,DORMANT,med_value_90d < min
KKGI.JK,1617945559040.0,Energy,Thermal Coal,4873330176.0,332.0,30,1.0,0,1429005500.0,3757300.0,0.000770992291575854,DORMANT,med_value_90d < min
HAIS.JK,496361242624.0,Industrials,Marine Shipping,2626249984.0,189.0,30,1.0,0,1417968300.0,7271900.0,0.0027689290982590635,DORMANT,med_value_90d < min
NSSS.JK,10187084660736.0,Consumer Defensive,Farm Products,23801600000.0,428.0,30,1.0,0,1391242900.0,4590100.0,0.00019284837994084432,DORMANT,med_value_90d < min; turnover < min
TOTL.JK,2472249917440.0,Industrials,Engineering & Construction,3409999872.0,725.0,30,1.0,0,1382537000.0,2083950.0,0.0006111290551978061,DORMANT,med_value_90d < min
VKTR.JK,3543749885952.0,Consumer Cyclical,Recreational Vehicles,43749998592.0,81.0,30,1.0,0,1370468100.0,16030400.0,0.00036640915464923634,DORMANT,med_value_90d < min; turnover < min
HGII.JK,948999946240.0,Utilities,Utilities - Renewable,6499999744.0,146.0,30,1.0,0,1361739200.0,8496250.0,0.0013071154360956233,DORMANT,med_value_90d < min
MPPA.JK,933595185152.0,Consumer Cyclical,Department Stores,12966599680.0,72.0,30,1.0,0,1360234900.0,25906800.0,0.0019979640491222445,DORMANT,price < floor; med_value_90d < min
KLAS.JK,546663006208.0,Industrials,Marine Shipping,3644420096.0,150.0,30,1.0,0,1351848000.0,10008850.0,0.0027463491409745536,DORMANT,med_value_90d < min
DMMX.JK,2569841934336.0,Communication Services,Advertising Agencies,7259440128.0,354.0,30,1.0,0,1344656500.0,3328550.0,0.00045851332076720725,DORMANT,med_value_90d < min; turnover < min
WIIM.JK,1650237112320.0,Consumer Defensive,Tobacco,2075769984.0,795.0,30,1.0,0,1294381000.0,1657650.0,0.0007985711387953089,DORMANT,med_value_90d < min
JATI.JK,476327936000.0,Technology,Information Technology Services,3262520064.0,146.0,30,1.0,0,1276086700.0,8920200.0,0.0027341441048682543,DORMANT,med_value_90d < min
FUTR.JK,975425896448.0,Utilities,Utilities - Renewable,6635550208.0,147.0,30,1.0,0,1224011400.0,17351500.0,0.0026149301046777644,DORMANT,med_value_90d < min
NEST.JK,1192625045504.0,Consumer Defensive,Farm Products,4112499968.0,290.0,30,1.0,0,1160143200.0,3812250.0,0.0009269908886720264,DORMANT,med_value_90d < min
RSCH.JK,1038799929344.0,Healthcare,Medical Care Facilities,2649999872.0,392.0,30,1.0,0,1159901000.0,2728800.0,0.0010297358987947905,DORMANT,med_value_90d < min
BNLI.JK,113971092783104.0,Financial Services,Banks - Regional,26880200.0,3150.0,30,1.0,0,1156276500.0,484350.0,0.018018839145542073,DORMANT,med_value_90d < min
DKHH.JK,198900006912.0,Healthcare,Medical Care Facilities,2550000128.0,78.0,30,1.0,0,1152530400.0,18869500.0,0.007399803550127508,DORMANT,med_value_90d < min
WOOD.JK,2455472439296.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",6263960064.0,392.0,30,1.0,0,1148551200.0,3182350.0,0.000508041233897624,DORMANT,med_value_90d < min
SATU.JK,319000018944.0,Real Estate,Real Estate - Development,1375000064.0,232.0,30,1.0,0,1143073700.0,5312800.0,0.003863854365609688,DORMANT,med_value_90d < min
GZCO.JK,653999996928.0,Consumer Defensive,Farm Products,6000000000.0,109.0,30,1.0,0,1133549200.0,12038700.0,0.00200645,DORMANT,med_value_90d < min
BHAT.JK,4225000013824.0,Financial Services,Insurance - Life,5000000000.0,845.0,30,1.0,0,1117805750.0,1891800.0,0.00037836,DORMANT,med_value_90d < min; turnover < min
CENT.JK,3180716883968.0,Communication Services,Telecom Services,31183499264.0,102.0,30,1.0,0,1104646350.0,12128350.0,0.0003889348625476954,DORMANT,med_value_90d < min; turnover < min
HEXA.JK,4535999791104.0,Industrials,Industrial Distribution,840000000.0,5400.0,30,1.0,0,1096320000.0,233050.0,0.0002774404761904762,DORMANT,med_value_90d < min; turnover < min
MMIX.JK,595252084736.0,Healthcare,Pharmaceutical Retailers,2400209920.0,248.0,30,1.0,0,1093346550.0,7370050.0,0.0030705855927801516,DORMANT,med_value_90d < min
SRAJ.JK,61806949171200.0,Healthcare,Medical Care Facilities,12238999552.0,5050.0,30,1.0,0,1091056000.0,343450.0,2.8061934191661617e-05,DORMANT,med_value_90d < min; turnover < min
WINS.JK,1745191960576.0,Industrials,Marine Shipping,4362979840.0,400.0,30,1.0,0,1058757657.520935,2873297.5,0.0006585630934292834,DORMANT,med_value_90d < min
SURI.JK,696780652544.0,Healthcare,Medical Instruments & Supplies,6334369792.0,110.0,30,1.0,0,1043446450.0,15779050.0,0.0024910212883258206,DORMANT,med_value_90d < min
IKAN.JK,109999955968.0,Consumer Defensive,Farm Products,833332992.0,132.0,30,1.0,0,1037284900.0,11811350.0,0.01417362580551713,DORMANT,med_value_90d < min
PIPA.JK,301496795136.0,Industrials,Building Products & Equipment,3426099968.0,88.0,30,1.0,0,1036423500.0,15524350.0,0.0045312017001834315,DORMANT,med_value_90d < min
MBSS.JK,2432541655040.0,Industrials,Marine Shipping,1750029952.0,1390.0,30,1.0,0,1028886000.0,759350.0,0.0004339068592124302,DORMANT,med_value_90d < min; turnover < min
ISSP.JK,2797874708480.0,Basic Materials,Steel,7065339904.0,396.0,30,1.0,0,996295500.0,3101500.0,0.0004389739265401944,DORMANT,med_value_90d < min; turnover < min
BWPT.JK,3734687973376.0,Consumer Defensive,Packaged Foods,31122399232.0,120.0,30,1.0,0,987129250.0,16781850.0,0.0005392209602768969,DORMANT,med_value_90d < min
LIVE.JK,858892926976.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",4593010176.0,187.0,30,1.0,0,965729000.0,6409300.0,0.0013954465055380709,DORMANT,med_value_90d < min
MMLP.JK,3685684609024.0,Real Estate,Real Estate Services,6889129984.0,535.0,30,1.0,0,933358750.0,1822950.0,0.0002646125133701643,DORMANT,med_value_90d < min; turnover < min
APLN.JK,2406125928448.0,Real Estate,Real Estate - Development,22699300864.0,106.0,30,1.0,0,932291700.0,10411950.0,0.0004586903386312154,DORMANT,med_value_90d < min; turnover < min
SGRO.JK,5383115505664.0,Consumer Defensive,Farm Products,1818620032.0,2960.0,30,1.0,0,907332000.0,370200.0,0.00020356093823121376,DORMANT,med_value_90d < min; turnover < min
VTNY.JK,557601914880.0,Industrials,Staffing & Employment Services,6265189888.0,89.0,30,1.0,0,876089900.0,6734700.0,0.0010749394863353262,DORMANT,med_value_90d < min
JIHD.JK,1455649980416.0,Consumer Cyclical,Lodging,2329039872.0,625.0,30,1.0,0,874052500.0,1518450.0,0.0006519639351197849,DORMANT,med_value_90d < min
MLBI.JK,12958050549760.0,Consumer Defensive,Beverages - Brewers,2107000064.0,6150.0,30,1.0,0,866556250.0,147300.0,6.990982227136753e-05,DORMANT,med_value_90d < min; turnover < min
ARNA.JK,4055911890944.0,Industrials,Building Products & Equipment,7053760000.0,575.0,30,1.0,0,814823500.0,1360650.0,0.00019289712153518123,DORMANT,med_value_90d < min; turnover < min
ASLC.JK,815769583616.0,Consumer Cyclical,Auto & Truck Dealerships,12746399744.0,64.0,30,1.0,0,811376000.0,11972700.0,0.0009393005272438442,DORMANT,price < floor; med_value_90d < min
MLIA.JK,2143259983872.0,Industrials,Building Products & Equipment,6615000064.0,324.0,30,1.0,0,786003000.0,2730100.0,0.00041271352586339145,DORMANT,med_value_90d < min; turnover < min
ADES.JK,8804213194752.0,Consumer Defensive,Beverages - Non-Alcoholic,589897024.0,14925.0,30,1.0,0,759990000.0,72450.0,0.00012281804629005893,DORMANT,med_value_90d < min; turnover < min
CAMP.JK,1247620104192.0,Consumer Defensive,Packaged Foods,5885000192.0,212.0,30,1.0,0,759630900.0,3863100.0,0.0006564315843611106,DORMANT,med_value_90d < min
UCID.JK,2078285103104.0,Consumer Defensive,Household & Personal Products,4156570112.0,500.0,30,1.0,0,757166250.0,1389650.0,0.00033432613009175196,DORMANT,med_value_90d < min; turnover < min
HOKI.JK,822608789504.0,Consumer Defensive,Packaged Foods,9677750272.0,85.0,30,1.0,0,751789100.0,8725650.0,0.0009016196693197747,DORMANT,med_value_90d < min
NICE.JK,2627432611840.0,Basic Materials,Other Industrial Metals & Mining,6082019840.0,432.0,30,1.0,0,743032500.0,2276500.0,0.00037429999570668944,DORMANT,med_value_90d < min; turnover < min
JTPE.JK,1836349390848.0,Industrials,Specialty Business Services,6852049920.0,268.0,30,1.0,0,740775600.0,3309650.0,0.0004830160373379183,DORMANT,med_value_90d < min; turnover < min
IMJS.JK,2319357575168.0,Industrials,Conglomerates,8654319616.0,268.0,30,1.0,0,722346050.0,4159450.0,0.000480621260198209,DORMANT,med_value_90d < min; turnover < min
CMNP.JK,7851480186880.0,Industrials,Infrastructure Operations,6039600128.0,1300.0,30,1.0,0,709382500.0,531500.0,8.800251485788431e-05,DORMANT,med_value_90d < min; turnover < min
LEAD.JK,411773042688.0,Industrials,Marine Shipping,5799620096.0,71.0,30,1.0,0,694646900.0,9472650.0,0.0016333225009916236,DORMANT,price < floor; med_value_90d < min
ROTI.JK,4559344238592.0,Consumer Defensive,Packaged Foods,5628819968.0,810.0,30,1.0,0,694259250.0,819200.0,0.00014553672077934188,DORMANT,med_value_90d < min; turnover < min
MENN.JK,64532250624.0,Industrials,Electrical Equipment & Parts,1434050048.0,45.0,30,1.0,0,686531550.0,15429800.0,0.010759596585571886,DORMANT,price < floor; med_value_90d < min
CFIN.JK,1251139256320.0,Financial Services,Credit Services,3984519936.0,314.0,30,1.0,0,670910200.0,2145550.0,0.0005384713929060889,DORMANT,med_value_90d < min
ADMF.JK,9050000457728.0,Financial Services,Credit Services,1000000000.0,9050.0,30,1.0,0,659058750.0,73450.0,7.345e-05,DORMANT,med_value_90d < min; turnover < min
PTMP.JK,310581624832.0,Industrials,Specialty Industrial Machinery,3169200128.0,98.0,30,1.0,0,658544500.0,10395050.0,0.003280023217265249,DORMANT,med_value_90d < min
BEST.JK,974378303488.0,Real Estate,Real Estate Services,9647309824.0,101.0,30,1.0,0,652353600.0,7175450.0,0.0007437772944898426,DORMANT,med_value_90d < min
BSBK.JK,1329870667776.0,Real Estate,Real Estate - Development,25091899392.0,53.0,30,1.0,0,652101300.0,12905950.0,0.0005143472719372842,DORMANT,price < floor; med_value_90d < min
FAST.JK,1483744083968.0,Consumer Cyclical,Restaurants,4523610112.0,328.0,30,1.0,0,650685000.0,2234800.0,0.0004940301981533814,DORMANT,med_value_90d < min; turnover < min
SGER.JK,5299546095616.0,Energy,Thermal Coal,15586899968.0,340.0,30,1.0,0,640774800.0,1977600.0,0.0001268757741475229,DORMANT,med_value_90d < min; turnover < min
GOLF.JK,4170175217664.0,Consumer Cyclical,Leisure,19486799872.0,214.0,30,1.0,0,639596000.0,2824650.0,0.00014495196843780672,DORMANT,med_value_90d < min; turnover < min
KAEF.JK,3033791463424.0,Healthcare,Medical Distribution,5566589952.0,545.0,22,0.733,8,635202300.0,1435850.0,0.0002579406804490995,DORMANT,med_value_90d < min; turnover < min
MDIY.JK,32243712000000.0,Consumer Cyclical,Department Stores,25190400000.0,1280.0,30,1.0,0,629489500.0,422100.0,1.6756383384146343e-05,DORMANT,med_value_90d < min; turnover < min
UNTD.JK,506666942464.0,Consumer Cyclical,Auto Manufacturers,6666670080.0,76.0,30,1.0,0,624871850.0,7771650.0,0.0011657469031375856,DORMANT,med_value_90d < min
AISA.JK,490937876480.0,Consumer Defensive,Packaged Foods,135000000.0,129.0,30,1.0,0,624726600.0,4564250.0,0.03380925925925926,DORMANT,med_value_90d < min
BABP.JK,2311867858944.0,Financial Services,Banks - Regional,44458999808.0,52.0,30,1.0,0,617872950.0,12077750.0,0.0002716604073901527,DORMANT,price < floor; med_value_90d < min; turnover < min
PAMG.JK,249999998976.0,Real Estate,Real Estate - Diversified,3124999936.0,80.0,30,1.0,0,603900550.0,9212600.0,0.002948032060375697,DORMANT,med_value_90d < min
ASGR.JK,1456682434560.0,Industrials,Specialty Business Services,1348780032.0,1080.0,30,1.0,0,603166250.0,733600.0,0.000543898917981609,DORMANT,med_value_90d < min
BOLT.JK,2484374863872.0,Industrials,Tools & Accessories,2343749888.0,1060.0,30,1.0,0,595360000.0,497550.0,0.00021228801014453637,DORMANT,med_value_90d < min; turnover < min
TBIG.JK,42940395159552.0,Communication Services,Telecom Services,22306699264.0,1925.0,30,1.0,0,593845500.0,298800.0,1.3395079050634033e-05,DORMANT,med_value_90d < min; turnover < min
AREA.JK,1117423927296.0,Technology,Information Technology Services,2539599872.0,440.0,30,1.0,0,593790600.0,1297200.0,0.0005107891263903797,DORMANT,med_value_90d < min
BIKE.JK,1061014405120.0,Consumer Cyclical,Leisure,1293920000.0,820.0,30,1.0,0,580890000.0,994150.0,0.0007683241622356869,DORMANT,med_value_90d < min
WTON.JK,845400571904.0,Basic Materials,Building Materials,8715469824.0,97.0,30,1.0,0,575057400.0,6677100.0,0.0007661204886067196,DORMANT,med_value_90d < min
MLPT.JK,96750001979392.0,Technology,Information Technology Services,1875000064.0,51600.0,30,1.0,0,574297500.0,17550.0,9.35999968051201e-06,DORMANT,med_value_90d < min; turnover < min
PTPS.JK,351136612352.0,Consumer Defensive,Farm Products,2167510016.0,162.0,30,1.0,0,557730600.0,6929450.0,0.0031969633122101338,DORMANT,med_value_90d < min
CNKO.JK,662770614272.0,Energy,Thermal Coal,115000000.0,74.0,30,1.0,0,550987400.0,15911800.0,0.13836347826086956,DORMANT,price < floor; med_value_90d < min
CGAS.JK,203722506240.0,Energy,Oil & Gas Refining & Marketing,1771500032.0,115.0,30,1.0,0,546809800.0,5911650.0,0.0033370871539447986,DORMANT,med_value_90d < min
BOAT.JK,374679764992.0,Energy,Oil & Gas Drilling,3501680128.0,107.0,30,1.0,0,542131100.0,5085800.0,0.0014523885146827437,DORMANT,med_value_90d < min
INDO.JK,851340558336.0,Consumer Cyclical,Lodging,4480739840.0,190.0,30,1.0,0,540335050.0,3183850.0,0.0007105634590916129,DORMANT,med_value_90d < min
BLES.JK,1449104244736.0,Basic Materials,Building Materials,8890210304.0,163.0,30,1.0,0,539464900.0,2944350.0,0.0003311901405386596,DORMANT,med_value_90d < min; turnover < min
AYLS.JK,87902568448.0,Consumer Defensive,Food Distribution,853422976.0,103.0,30,1.0,0,537452600.0,5894300.0,0.00690665726815398,DORMANT,med_value_90d < min
APEX.JK,436215808000.0,Energy,Oil & Gas Drilling,3546469888.0,123.0,30,1.0,0,514168250.0,5107850.0,0.0014402631803763957,DORMANT,med_value_90d < min
DRMA.JK,4541174513664.0,Consumer Cyclical,Auto Parts,4705880064.0,965.0,30,1.0,0,501838500.0,522100.0,0.00011094630396428224,DORMANT,med_value_90d < min; turnover < min
BBHI.JK,34659828236288.0,Financial Services,Banks - Regional,21730299904.0,1595.0,30,1.0,0,497548750.0,708750.0,3.26157486611373e-05,DORMANT,med_value_90d < min; turnover < min
YUPI.JK,13927518830592.0,Consumer Defensive,Confectioners,8544489984.0,1630.0,30,1.0,0,490927750.0,272400.0,3.1880194196503604e-05,DORMANT,med_value_90d < min; turnover < min
NANO.JK,111421440000.0,Healthcare,Medical Devices,4285440000.0,26.0,30,1.0,0,482442150.0,18089900.0,0.0042212468264635605,DORMANT,price < floor; med_value_90d < min
OKAS.JK,507918286848.0,Basic Materials,Specialty Chemicals,2373449984.0,214.0,30,1.0,0,480004500.0,3954600.0,0.0016661821511550336,DORMANT,med_value_90d < min
