ticker
ARTA.JK
SAPX.JK
SULI.JK
SMAR.JK
KETR.JK
KOBX.JK
GULA.JK
NAYZ.JK
JAST.JK
HYGN.JK
ERTX.JK
GTRA.JK
COCO.JK
PMMP.JK
TRUK.JK
DWGL.JK
INAI.JK
JSPT.JK
ZONE.JK
DLTA.JK
HELI.JK
SBMA.JK
BESS.JK
FOLK.JK
BPII.JK
KMDS.JK
PADI.JK
AKSI.JK
SOUL.JK
BINO.JK
CHIP.JK
AMAR.JK
LABS.JK
CCSI.JK
PPRE.JK
PKPK.JK
MCOL.JK
AXIO.JK
KOCI.JK
GDST.JK
BKSW.JK
MCAS.JK
DSFI.JK
PALM.JK
PEVE.JK
SAFE.JK
LUCK.JK
PTSN.JK
IRSX.JK
LMAX.JK
ACST.JK
IFII.JK
ELPI.JK
PSSI.JK
LMPI.JK
ZYRX.JK
CSMI.JK
PICO.JK
MITI.JK
MFIN.JK
SONA.JK
TFAS.JK
WINE.JK
GOOD.JK
KBLI.JK
BBSS.JK
KSIX.JK
INPS.JK
TNCA.JK
PJAA.JK
OBMD.JK
AMFG.JK
SKRN.JK
FMII.JK
EAST.JK
BTPN.JK
MKAP.JK
ATIC.JK
PTIS.JK
MBTO.JK
JMAS.JK
GEMA.JK
SCCO.JK
MYOH.JK
LAPD.JK
HBAT.JK
BBRM.JK
TRIN.JK
WOWS.JK
BEER.JK
GMFI.JK
BALI.JK
BPTR.JK
JECC.JK
TRIM.JK
LPGI.JK
FLMC.JK
DNET.JK
LPLI.JK
SPMA.JK
LPIN.JK
MERK.JK
VICO.JK
OILS.JK
SDRA.JK
GTBO.JK
CSAP.JK
DAYA.JK
RMKO.JK
CRSN.JK
KBLM.JK
INDS.JK
SEMA.JK
IKPM.JK
DMND.JK
FAPA.JK
LPPS.JK
SAMF.JK
BELL.JK
SMMT.JK
ARII.JK
KMTR.JK
PSGO.JK
EMDE.JK
JAYA.JK
BOLA.JK
RIGS.JK
INCI.JK
UANG.JK
AEGS.JK
DVLA.JK
EKAD.JK
CSIS.JK
ALDO.JK
EPMT.JK
KICI.JK
INDR.JK
ESTA.JK
ITIC.JK
SKLT.JK
CBPE.JK
WOMF.JK
MDKI.JK
MAXI.JK
HERO.JK
KUAS.JK
MAPB.JK
TRJA.JK
HOPE.JK
CINT.JK
MKTR.JK
LTLS.JK
PURI.JK
MSJA.JK
MOLI.JK
DEPO.JK
KAQI.JK
PTSP.JK
TYRE.JK
DPNS.JK
SMKL.JK
MRAT.JK
SMMA.JK
CASH.JK
AMAG.JK
UNIC.JK
PSKT.JK
BLUE.JK
MEGA.JK
IDPR.JK
MGLV.JK
BUDI.JK
ADMG.JK
ASDM.JK
UNSP.JK
SURE.JK
INOV.JK
PNSE.JK
PTPW.JK
PEHA.JK
GHON.JK
TOOL.JK
PSDN.JK
TRUS.JK
UFOE.JK
LUCY.JK
SDPC.JK
PORT.JK
TRIS.JK
ASLI.JK
GWSA.JK
BBLD.JK
PDES.JK
TBMS.JK
LFLO.JK
HOMI.JK
SKBM.JK
KINO.JK
BBSI.JK
INRU.JK
LION.JK
CAKK.JK
IPOL.JK
SRSN.JK
MORA.JK
TRGU.JK
BSIM.JK
CBUT.JK
LIFE.JK
LINK.JK
BOBA.JK
AMOR.JK
SWID.JK
GDYR.JK
SHID.JK
BPFI.JK
PGUN.JK
GRIA.JK
IDEA.JK
PNBS.JK
TGKA.JK
BMSR.JK
INTD.JK
TCID.JK
FUJI.JK
SOHO.JK
ATLA.JK
VOKS.JK
IKBI.JK
URBN.JK
KDSI.JK
PPGL.JK
AMIN.JK
MTLA.JK
PUDP.JK
AGAR.JK
RUNS.JK
BUKK.JK
VINS.JK
PRAY.JK
MICE.JK
RDTX.JK
AKPI.JK
SCNP.JK
INPP.JK
PNGO.JK
LRNA.JK
PGLI.JK
DART.JK
IGAR.JK
GOLD.JK
IFSH.JK
STTP.JK
GRPH.JK
SOSS.JK
SLIS.JK
KDTN.JK
TRST.JK
VRNA.JK
GSMF.JK
SSTM.JK
RANC.JK
BRAM.JK
CMPP.JK
DPUM.JK
ALKA.JK
NPGF.JK
TOSK.JK
PMJS.JK
LCKM.JK
KONI.JK
GMTD.JK
ASRM.JK
CTBN.JK
LAJU.JK
SOTS.JK
ARGO.JK
ASBI.JK
RELI.JK
GLVA.JK
NICK.JK
ASJT.JK
KIOS.JK
HDFA.JK
IPAC.JK
YULE.JK
TALF.JK
NATO.JK
BATA.JK
ADCP.JK
BBMD.JK
DUTI.JK
BAPA.JK
BTON.JK
TAYS.JK
APII.JK
BMAS.JK
MASB.JK
APLI.JK
BRNA.JK
SIPD.JK
FOOD.JK
NIRO.JK
MEDS.JK
NTBK.JK
ZBRA.JK
GLOB.JK
TIFA.JK
DFAM.JK
FIMP.JK
ABDA.JK
BLTZ.JK
BSWD.JK
IBST.JK
KOIN.JK
OMRE.JK
PGJO.JK
POLI.JK
ROCK.JK
TFCO.JK
TGUK.JK
YPAS.JK
