ticker,marketCap,sector,industry,sharesOut,last_close,nonzero_days_60d,pct_nonzero_60d,max_consec_zero_60d,med_value_90d,med_volume_90d,turnover_med,status,why
SNLK.JK,227249995776.0,Consumer Cyclical,Lodging,450000000.0,505.0,60,1.0,0,4026275500.0,7163850.0,0.015919666666666665,DORMANT,med_value_90d < min
ASPR.JK,254927994880.0,Consumer Cyclical,Packaging & Containers,2712000000.0,94.0,24,1.0,0,3973426700.0,39729550.0,0.014649539085545723,DORMANT,price < floor; med_value_90d < min
NAIK.JK,515359506432.0,Basic Materials,Building Materials,3324900096.0,155.0,60,1.0,0,3890957150.0,16106800.0,0.004844295929185115,DORMANT,price < floor; med_value_90d < min
MTDL.JK,7243371118592.0,Technology,Electronics & Computer Distribution,12276899840.0,590.0,60,1.0,0,3859077000.0,6775950.0,0.0005519267965291146,DORMANT,med_value_90d < min
KRYA.JK,429296517120.0,Industrials,Engineering & Construction,1663939968.0,258.0,53,0.883,7,3856225450.0,25286000.0,0.015196461703118367,DORMANT,med_value_90d < min
MIDI.JK,15580849504256.0,Consumer Defensive,Grocery Stores,33435299840.0,466.0,60,1.0,0,3842214700.0,10563800.0,0.0003159475180588062,DORMANT,med_value_90d < min; turnover < min
TPMA.JK,2027958435840.0,Industrials,Marine Shipping,3496480000.0,580.0,60,1.0,0,3728285500.0,6201600.0,0.0017736695190591681,DORMANT,med_value_90d < min
MPMX.JK,4204627230720.0,Consumer Cyclical,Auto & Truck Dealerships,4379820032.0,960.0,60,1.0,0,3720726250.0,3756300.0,0.0008576379788565705,DORMANT,med_value_90d < min
DAAZ.JK,6989499858944.0,Basic Materials,Other Industrial Metals & Mining,1996999936.0,3500.0,60,1.0,0,3639598000.0,892800.0,0.00044707062023661477,DORMANT,med_value_90d < min; turnover < min
MINE.JK,1944193466368.0,Basic Materials,Other Industrial Metals & Mining,4084440064.0,476.0,60,1.0,0,3627269300.0,7445300.0,0.0018228447188201903,DORMANT,med_value_90d < min
BIRD.JK,4753989828608.0,Industrials,Railroads,2502099968.0,1900.0,60,1.0,0,3595105500.0,1997050.0,0.0007981495645820655,DORMANT,med_value_90d < min
ASRI.JK,3163553529856.0,Real Estate,Real Estate - Development,19649400832.0,161.0,60,1.0,0,3578565600.0,27571200.0,0.0014031572889031286,DORMANT,price < floor; med_value_90d < min
AALI.JK,13328478896128.0,Consumer Defensive,Farm Products,1924690048.0,6925.0,60,1.0,0,3560778750.0,604100.0,0.0003138687190842689,DORMANT,med_value_90d < min; turnover < min
MGRO.JK,2520582455296.0,Consumer Defensive,Packaged Foods,3525289984.0,715.0,60,1.0,0,3470160250.0,4893350.0,0.0013880702076167132,DORMANT,med_value_90d < min
SPRE.JK,72800002048.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",800000000.0,91.0,60,1.0,0,3467293200.0,17526600.0,0.02190825,DORMANT,price < floor; med_value_90d < min
BJBR.JK,8154085064704.0,Financial Services,Banks - Regional,3106729984.0,775.0,60,1.0,0,3434595750.0,4175100.0,0.0013438889190570866,DORMANT,med_value_90d < min
MSTI.JK,5195739693056.0,Technology,Information Technology Services,3139419904.0,1655.0,60,1.0,0,3312239500.0,2404050.0,0.0007657624890945458,DORMANT,med_value_90d < min
ERAL.JK,1836374949888.0,Consumer Cyclical,Specialty Retail,5187500032.0,354.0,60,1.0,0,3095977000.0,10878150.0,0.0020969927581486712,DORMANT,med_value_90d < min
ANJT.JK,5886568300544.0,Consumer Defensive,Farm Products,3354170112.0,1755.0,60,1.0,0,3093332000.0,1790300.0,0.0005337534890061056,DORMANT,med_value_90d < min
DEWI.JK,207999991808.0,Consumer Defensive,Farm Products,2000000000.0,104.0,60,1.0,0,3081888900.0,32852350.0,0.016426175,DORMANT,price < floor; med_value_90d < min
KEEN.JK,2896384753664.0,Utilities,Utilities - Independent Power Producers,3666309888.0,790.0,60,1.0,0,3061026500.0,3948900.0,0.0010770775304414202,DORMANT,med_value_90d < min
NINE.JK,416300990464.0,Technology,Information Technology Services,2156999936.0,193.0,60,1.0,0,3028513650.0,31464700.0,0.014587251244127993,DORMANT,price < floor; med_value_90d < min
BSML.JK,194274148352.0,Industrials,Marine Shipping,1850230016.0,105.0,60,1.0,0,3018638750.0,34589450.0,0.018694675635399484,DORMANT,price < floor; med_value_90d < min
BDKR.JK,727665410048.0,Industrials,Engineering & Construction,4725100032.0,154.0,60,1.0,0,2935624250.0,19947500.0,0.004221603746991319,DORMANT,price < floor; med_value_90d < min
IPCC.JK,1963850465280.0,Industrials,Integrated Freight & Logistics,1818380032.0,1080.0,60,1.0,0,2908255250.0,2769750.0,0.0015231964447792617,DORMANT,med_value_90d < min
ABMM.JK,8204446597120.0,Energy,Thermal Coal,2753169920.0,2980.0,60,1.0,0,2904656500.0,952150.0,0.0003458377171286253,DORMANT,med_value_90d < min; turnover < min
RALS.JK,2325053964288.0,Consumer Cyclical,Department Stores,5931259904.0,392.0,60,1.0,0,2722181300.0,7507400.0,0.001265734451281938,DORMANT,med_value_90d < min
BABY.JK,873820782592.0,Consumer Cyclical,Apparel Retail,2616229888.0,334.0,60,1.0,0,2677054400.0,8574450.0,0.0032774069432234846,DORMANT,med_value_90d < min
TSPC.JK,9741297254400.0,Healthcare,Drug Manufacturers - Specialty & Generic,4509859840.0,2160.0,60,1.0,0,2646345000.0,1092700.0,0.00024229134358197705,DORMANT,med_value_90d < min; turnover < min
PPRI.JK,316058828800.0,Consumer Cyclical,Packaging & Containers,1075030016.0,294.0,60,1.0,0,2645955400.0,11753500.0,0.010933183097280141,DORMANT,med_value_90d < min
RGAS.JK,161974517760.0,Energy,Oil & Gas Equipment & Services,1459229952.0,111.0,60,1.0,0,2575329550.0,21168600.0,0.014506692362630452,DORMANT,price < floor; med_value_90d < min
PMUI.JK,655399976960.0,Technology,Electronics & Computer Distribution,5800000000.0,113.0,22,1.0,0,2441177000.0,20205350.0,0.0034836810344827584,DORMANT,price < floor; med_value_90d < min
ALII.JK,9020706390016.0,Industrials,Marine Shipping,15825800192.0,570.0,60,1.0,0,2386563000.0,4540200.0,0.00028688596752883864,DORMANT,med_value_90d < min; turnover < min
GIAA.JK,1760288702464.0,Industrials,Airlines,25886599168.0,68.0,60,1.0,0,2355086600.0,41006400.0,0.0015840782998907984,DORMANT,price < floor; med_value_90d < min
AGRO.JK,5146024083456.0,Financial Services,Banks - Regional,24740499456.0,208.0,60,1.0,0,2345539200.0,11492500.0,0.0004645217458297055,DORMANT,med_value_90d < min; turnover < min
HILL.JK,2977783087104.0,Basic Materials,Other Industrial Metals & Mining,14741499904.0,202.0,60,1.0,0,2330261700.0,10720300.0,0.0007272190801351987,DORMANT,med_value_90d < min
SMGA.JK,953749995520.0,Basic Materials,Other Industrial Metals & Mining,8750000128.0,109.0,60,1.0,0,2316928900.0,32275700.0,0.0036886513746117286,DORMANT,price < floor; med_value_90d < min
TBLA.JK,4655548989440.0,Consumer Defensive,Packaged Foods,6007159808.0,775.0,60,1.0,0,2295034500.0,3071150.0,0.0005112482601028882,DORMANT,med_value_90d < min
TEBE.JK,1381374885888.0,Industrials,Infrastructure Operations,1284999936.0,1075.0,60,1.0,0,2233904000.0,2975800.0,0.0023157977807089945,DORMANT,med_value_90d < min
SIMP.JK,9533299621888.0,Consumer Defensive,Packaged Foods,15501299712.0,615.0,60,1.0,0,2144776800.0,5184200.0,0.000334436472832453,DORMANT,med_value_90d < min; turnover < min
INPC.JK,3053733281792.0,Financial Services,Banks - Regional,20223399936.0,151.0,60,1.0,0,2143149250.0,12562400.0,0.0006211814056862649,DORMANT,price < floor; med_value_90d < min
BSSR.JK,10204349464576.0,Energy,Thermal Coal,2616499968.0,3900.0,60,1.0,0,2105704500.0,512850.0,0.00019600611743634465,DORMANT,med_value_90d < min; turnover < min
JARR.JK,5815315464192.0,Consumer Defensive,Farm Products,9230659584.0,630.0,60,1.0,0,2103890800.0,5485850.0,0.0005943074760885906,DORMANT,med_value_90d < min
MAIN.JK,1403639955456.0,Consumer Defensive,Packaged Foods,2228000000.0,630.0,60,1.0,0,2101327500.0,3019700.0,0.0013553411131059245,DORMANT,med_value_90d < min
TUGU.JK,3342245036032.0,Financial Services,Insurance - Diversified,3555579904.0,940.0,60,1.0,0,2051508750.0,2097550.0,0.0005899318976463649,DORMANT,med_value_90d < min
SILO.JK,27405735428096.0,Healthcare,Medical Care Facilities,12988499968.0,2110.0,60,1.0,0,2025917000.0,904950.0,6.967317259341276e-05,DORMANT,med_value_90d < min; turnover < min
STRK.JK,1501052010496.0,Consumer Defensive,Beverages - Brewers,10721800192.0,140.0,60,1.0,0,2021291450.0,28650050.0,0.002672130564546152,DORMANT,price < floor; med_value_90d < min
LPKR.JK,6166325231616.0,Healthcare,Medical Care Facilities,70877298688.0,87.0,60,1.0,0,2015178050.0,23635000.0,0.0003334636115865624,DORMANT,price < floor; med_value_90d < min; turnover < min
NOBU.JK,3963573239808.0,Financial Services,Banks - Regional,7478439936.0,530.0,60,1.0,0,1907678250.0,2986550.0,0.000399354681666056,DORMANT,med_value_90d < min; turnover < min
BDMN.JK,24531609583616.0,Financial Services,Banks - Regional,22400000.0,2510.0,60,1.0,0,1903894000.0,783550.0,0.03497991071428572,DORMANT,med_value_90d < min
SMSM.JK,11315806470144.0,Consumer Cyclical,Auto Parts,5758680064.0,1965.0,60,1.0,0,1900090000.0,1018600.0,0.0001768808109982892,DORMANT,med_value_90d < min; turnover < min
KRAS.JK,5030063636480.0,Basic Materials,Steel,19346399232.0,260.0,52,0.867,7,1849940300.0,13451400.0,0.0006952921749774837,DORMANT,med_value_90d < min
PRDA.JK,2718750212096.0,Healthcare,Diagnostics & Research,937500032.0,2900.0,60,1.0,0,1786264500.0,623550.0,0.0006651199772972381,DORMANT,med_value_90d < min
ELIT.JK,365612761088.0,Technology,Information Technology Services,2019960064.0,181.0,60,1.0,0,1731592750.0,9446750.0,0.004676701370666307,DORMANT,price < floor; med_value_90d < min
HUMI.JK,1245208510464.0,Industrials,Marine Shipping,18046500864.0,69.0,60,1.0,0,1721608200.0,32500900.0,0.0018009530071746102,DORMANT,price < floor; med_value_90d < min
HAJJ.JK,281383927808.0,Consumer Cyclical,Travel Services,2468280064.0,114.0,60,1.0,0,1687532000.0,13198300.0,0.005347164688682589,DORMANT,price < floor; med_value_90d < min
POWR.JK,11160079302656.0,Utilities,Utilities - Independent Power Producers,15829900288.0,705.0,60,1.0,0,1640433500.0,2346800.0,0.0001482510917506545,DORMANT,med_value_90d < min; turnover < min
BCAP.JK,2684990783488.0,Financial Services,Financial Conglomerates,42618900480.0,63.0,60,1.0,0,1623542250.0,29424250.0,0.0006904037802150263,DORMANT,price < floor; med_value_90d < min
LABA.JK,395017191424.0,Basic Materials,Steel,1103399936.0,358.0,39,0.65,20,1613650900.0,12387200.0,0.011226391805772227,DORMANT,max zero run too long; med_value_90d < min
DILD.JK,1326835171328.0,Real Estate,Real Estate - Development,10365899776.0,128.0,60,1.0,0,1581690950.0,12138050.0,0.0011709596139548861,DORMANT,price < floor; med_value_90d < min
CPRO.JK,3038192336896.0,Consumer Defensive,Farm Products,40470700032.0,51.0,60,1.0,0,1542757650.0,30022400.0,0.0007418305088931356,DORMANT,price < floor; med_value_90d < min
BUVA.JK,5353529933824.0,Consumer Cyclical,Lodging,20590499840.0,260.0,54,0.9,5,1499073600.0,21451350.0,0.001041808123488468,DORMANT,med_value_90d < min
GEMS.JK,55147031953408.0,Energy,Thermal Coal,5882350080.0,9375.0,60,1.0,0,1487287500.0,171350.0,2.9129514168595692e-05,DORMANT,med_value_90d < min; turnover < min
OBAT.JK,238799994880.0,Consumer Defensive,Packaged Foods,600000000.0,398.0,60,1.0,0,1486260600.0,3420000.0,0.0057,DORMANT,med_value_90d < min
HAIS.JK,491108761600.0,Industrials,Marine Shipping,2626249984.0,187.0,60,1.0,0,1480634900.0,7493100.0,0.002853155657553733,DORMANT,price < floor; med_value_90d < min
PART.JK,367201353728.0,Consumer Cyclical,Auto Parts,2720009984.0,135.0,60,1.0,0,1454554800.0,14949600.0,0.005496156296461594,DORMANT,price < floor; med_value_90d < min
MDLA.JK,2802560008192.0,Healthcare,Medical Distribution,14012800000.0,200.0,60,1.0,0,1448860000.0,7269800.0,0.0005187970997944737,DORMANT,med_value_90d < min
KKGI.JK,1598452269056.0,Energy,Thermal Coal,4873330176.0,328.0,60,1.0,0,1429005500.0,3757300.0,0.000770992291575854,DORMANT,med_value_90d < min
BCIP.JK,134412476416.0,Real Estate,Real Estate - Development,1429920000.0,94.0,60,1.0,0,1428620500.0,15667050.0,0.010956591977173549,DORMANT,price < floor; med_value_90d < min
DMMX.JK,2613398470656.0,Communication Services,Advertising Agencies,7259440128.0,360.0,60,1.0,0,1391659800.0,3482350.0,0.0004796995275942029,DORMANT,med_value_90d < min; turnover < min
NSSS.JK,10044274900992.0,Consumer Defensive,Farm Products,23801600000.0,422.0,60,1.0,0,1391242900.0,4590100.0,0.00019284837994084432,DORMANT,med_value_90d < min; turnover < min
TOTL.JK,2455199809536.0,Industrials,Engineering & Construction,3409999872.0,720.0,60,1.0,0,1382537000.0,2083950.0,0.0006111290551978061,DORMANT,med_value_90d < min
VKTR.JK,3631249883136.0,Consumer Cyclical,Recreational Vehicles,43749998592.0,83.0,60,1.0,0,1370468100.0,16030400.0,0.00036640915464923634,DORMANT,price < floor; med_value_90d < min; turnover < min
HGII.JK,948999946240.0,Utilities,Utilities - Renewable,6499999744.0,146.0,60,1.0,0,1361739200.0,8496250.0,0.0013071154360956233,DORMANT,price < floor; med_value_90d < min
KLAS.JK,528440918016.0,Industrials,Marine Shipping,3644420096.0,145.0,60,1.0,0,1349875600.0,9884700.0,0.0027122833646014448,DORMANT,price < floor; med_value_90d < min
WIIM.JK,1619100565504.0,Consumer Defensive,Tobacco,2075769984.0,780.0,60,1.0,0,1294381000.0,1657650.0,0.0007985711387953089,DORMANT,med_value_90d < min
MPPA.JK,920628559872.0,Consumer Cyclical,Department Stores,12966599680.0,71.0,60,1.0,0,1274139550.0,25235500.0,0.0019461925734411197,DORMANT,price < floor; med_value_90d < min
FUTR.JK,736546062336.0,Utilities,Utilities - Renewable,6635550208.0,111.0,60,1.0,0,1224011400.0,16950950.0,0.0025545658564324436,DORMANT,price < floor; med_value_90d < min
RSCH.JK,1054699945984.0,Healthcare,Medical Care Facilities,2649999872.0,398.0,60,1.0,0,1197758100.0,2772650.0,0.0010462830694053708,DORMANT,med_value_90d < min
WOOD.JK,2468000301056.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",6263960064.0,394.0,60,1.0,0,1196164600.0,3243350.0,0.0005177794824459468,DORMANT,med_value_90d < min
JATI.JK,460015337472.0,Technology,Information Technology Services,3262520064.0,141.0,50,0.833,10,1190639100.0,8531200.0,0.0026149111216623,DORMANT,price < floor; med_value_90d < min
BNLI.JK,115780154818560.0,Financial Services,Banks - Regional,26880200.0,3200.0,60,1.0,0,1171822500.0,487800.0,0.01814718640486306,DORMANT,med_value_90d < min
NEST.JK,1217300004864.0,Consumer Defensive,Farm Products,4112499968.0,296.0,60,1.0,0,1160143200.0,3812250.0,0.0009269908886720264,DORMANT,med_value_90d < min
DKHH.JK,188700016640.0,,,2550000128.0,74.0,48,1.0,0,1143939450.0,18841550.0,0.007388842766363971,DORMANT,price < floor; med_value_90d < min
SATU.JK,316250030080.0,Real Estate,Real Estate - Development,1375000064.0,230.0,60,1.0,0,1133841600.0,5312800.0,0.003863854365609688,DORMANT,med_value_90d < min
GZCO.JK,642000027648.0,Consumer Defensive,Farm Products,6000000000.0,107.0,60,1.0,0,1121798300.0,11806550.0,0.001967758333333333,DORMANT,price < floor; med_value_90d < min
BHAT.JK,4200000126976.0,Financial Services,Insurance - Life,5000000000.0,840.0,60,1.0,0,1112503550.0,1898850.0,0.00037977,DORMANT,med_value_90d < min; turnover < min
MMIX.JK,576050364416.0,Healthcare,Pharmaceutical Retailers,2400209920.0,240.0,60,1.0,0,1093346550.0,7553450.0,0.0031469955761202753,DORMANT,med_value_90d < min
HEXA.JK,4514999959552.0,Industrials,Industrial Distribution,840000000.0,5375.0,60,1.0,0,1073082000.0,229050.0,0.00027267857142857145,DORMANT,med_value_90d < min; turnover < min
CENT.JK,3087166341120.0,Communication Services,Telecom Services,31183499264.0,99.0,60,1.0,0,1068264600.0,11963650.0,0.0003836532230945459,DORMANT,price < floor; med_value_90d < min; turnover < min
WINS.JK,1719013998592.0,Industrials,Marine Shipping,4362979840.0,394.0,60,1.0,0,1053107549.0690155,2873297.5,0.0006585630934292834,DORMANT,med_value_90d < min
IKAN.JK,104166621184.0,Consumer Defensive,Farm Products,833332992.0,125.0,60,1.0,0,1037284900.0,11539800.0,0.013847765672044819,DORMANT,price < floor; med_value_90d < min
SRAJ.JK,61194996023296.0,Healthcare,Medical Care Facilities,12238999552.0,5000.0,60,1.0,0,1037036000.0,330150.0,2.6975244062824524e-05,DORMANT,med_value_90d < min; turnover < min
PIPA.JK,274088001536.0,Industrials,Building Products & Equipment,3426099968.0,80.0,60,1.0,0,1016619750.0,15311300.0,0.004469017291675244,DORMANT,price < floor; med_value_90d < min
MBSS.JK,2493792649216.0,Industrials,Marine Shipping,1750029952.0,1425.0,60,1.0,0,1009674750.0,759350.0,0.0004339068592124302,DORMANT,med_value_90d < min; turnover < min
ISSP.JK,2713090523136.0,Basic Materials,Steel,7065339904.0,384.0,60,1.0,0,988574100.0,3066100.0,0.0004339635518829244,DORMANT,med_value_90d < min; turnover < min
LIVE.JK,849706876928.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",4593010176.0,185.0,60,1.0,0,965729000.0,6409300.0,0.0013954465055380709,DORMANT,price < floor; med_value_90d < min
BWPT.JK,3610198409216.0,Consumer Defensive,Packaged Foods,31122399232.0,116.0,60,1.0,0,963960350.0,16602800.0,0.0005334678691136713,DORMANT,price < floor; med_value_90d < min
JIHD.JK,1409069088768.0,Consumer Cyclical,Lodging,2329039872.0,605.0,60,1.0,0,904316250.0,1578800.0,0.0006778759002714059,DORMANT,med_value_90d < min
MMLP.JK,3651238887424.0,Real Estate,Real Estate Services,6889129984.0,530.0,60,1.0,0,901918000.0,1734300.0,0.00025174441533661155,DORMANT,med_value_90d < min; turnover < min
SGRO.JK,5255812087808.0,Consumer Defensive,Farm Products,1818620032.0,2890.0,60,1.0,0,878426500.0,362350.0,0.00019924447857396085,DORMANT,med_value_90d < min; turnover < min
VTNY.JK,582662684672.0,Industrials,Staffing & Employment Services,6265189888.0,93.0,60,1.0,0,876089900.0,6734700.0,0.0010749394863353262,DORMANT,price < floor; med_value_90d < min
APLN.JK,2292629372928.0,Real Estate,Real Estate - Development,22699300864.0,101.0,60,1.0,0,864754600.0,9674550.0,0.0004262047566118378,DORMANT,price < floor; med_value_90d < min; turnover < min
MLBI.JK,13063399931904.0,Consumer Defensive,Beverages - Brewers,2107000064.0,6200.0,60,1.0,0,842923750.0,140150.0,6.651637197102619e-05,DORMANT,med_value_90d < min; turnover < min
ARNA.JK,4091180744704.0,Industrials,Building Products & Equipment,7053760000.0,580.0,60,1.0,0,816274000.0,1360650.0,0.00019289712153518123,DORMANT,med_value_90d < min; turnover < min
ASLC.JK,828516007936.0,Consumer Cyclical,Auto & Truck Dealerships,12746399744.0,65.0,60,1.0,0,797272850.0,11932000.0,0.0009361074687475297,DORMANT,price < floor; med_value_90d < min
MLIA.JK,2130029969408.0,Industrials,Building Products & Equipment,6615000064.0,322.0,60,1.0,0,786003000.0,2730100.0,0.00041271352586339145,DORMANT,med_value_90d < min; turnover < min
UCID.JK,2078285103104.0,Consumer Defensive,Household & Personal Products,4156570112.0,500.0,60,1.0,0,780745000.0,1389650.0,0.00033432613009175196,DORMANT,med_value_90d < min; turnover < min
CAMP.JK,1235850100736.0,Consumer Defensive,Packaged Foods,5885000192.0,210.0,60,1.0,0,759630900.0,3863100.0,0.0006564315843611106,DORMANT,med_value_90d < min
ADES.JK,8288053231616.0,Consumer Defensive,Beverages - Non-Alcoholic,589897024.0,14050.0,60,1.0,0,751556250.0,72000.0,0.00012205520128204613,DORMANT,med_value_90d < min; turnover < min
CMNP.JK,7881678127104.0,Industrials,Infrastructure Operations,6039600128.0,1305.0,60,1.0,0,739762500.0,554250.0,9.176932052677776e-05,DORMANT,med_value_90d < min; turnover < min
IMJS.JK,2180888526848.0,Industrials,Conglomerates,8654319616.0,252.0,60,1.0,0,722346050.0,4159450.0,0.000480621260198209,DORMANT,med_value_90d < min; turnover < min
HOKI.JK,822608789504.0,Consumer Defensive,Packaged Foods,9677750272.0,85.0,60,1.0,0,720523700.0,8439500.0,0.0008720518470514218,DORMANT,price < floor; med_value_90d < min
JTPE.JK,1822645288960.0,Industrials,Specialty Business Services,6852049920.0,266.0,60,1.0,0,716178800.0,3109200.0,0.00045376201812610264,DORMANT,med_value_90d < min; turnover < min
NICE.JK,2615268605952.0,Basic Materials,Other Industrial Metals & Mining,6082019840.0,430.0,60,1.0,0,715534700.0,2216550.0,0.00036444307291177795,DORMANT,med_value_90d < min; turnover < min
SURI.JK,715783798784.0,Healthcare,Medical Instruments & Supplies,6334369792.0,113.0,60,1.0,0,714103250.0,12459500.0,0.001966967576748636,DORMANT,price < floor; med_value_90d < min
LEAD.JK,405973401600.0,Industrials,Marine Shipping,5799620096.0,70.0,60,1.0,0,694646900.0,9356750.0,0.0016133384334007246,DORMANT,price < floor; med_value_90d < min
ROTI.JK,4559344238592.0,Consumer Defensive,Packaged Foods,5628819968.0,810.0,60,1.0,0,694259250.0,819200.0,0.00014553672077934188,DORMANT,med_value_90d < min; turnover < min
MENN.JK,65966301184.0,Industrials,Electrical Equipment & Parts,1434050048.0,46.0,60,1.0,0,686531550.0,15429800.0,0.010759596585571886,DORMANT,price < floor; med_value_90d < min
CFIN.JK,1243170209792.0,Financial Services,Credit Services,3984519936.0,312.0,60,1.0,0,673907400.0,2154800.0,0.0005407928770870127,DORMANT,med_value_90d < min
ADMF.JK,9050000457728.0,Financial Services,Credit Services,1000000000.0,9050.0,60,1.0,0,659058750.0,73450.0,7.345e-05,DORMANT,med_value_90d < min; turnover < min
MDIY.JK,32495615606784.0,Consumer Cyclical,Department Stores,25190400000.0,1290.0,60,1.0,0,657856750.0,433350.0,1.7202982088414632e-05,DORMANT,med_value_90d < min; turnover < min
BSBK.JK,1329870667776.0,Real Estate,Real Estate - Development,25091899392.0,53.0,60,1.0,0,652101300.0,12905950.0,0.0005143472719372842,DORMANT,price < floor; med_value_90d < min
FAST.JK,1483744083968.0,Consumer Cyclical,Restaurants,4523610112.0,328.0,60,1.0,0,650685000.0,2234800.0,0.0004940301981533814,DORMANT,med_value_90d < min; turnover < min
BEST.JK,974378303488.0,Real Estate,Real Estate Services,9647309824.0,101.0,60,1.0,0,647073600.0,6894400.0,0.0007146448207611747,DORMANT,price < floor; med_value_90d < min
KAEF.JK,2922459693056.0,Healthcare,Medical Distribution,5566589952.0,525.0,51,0.85,9,642683500.0,1472350.0,0.0002644976570388492,DORMANT,med_value_90d < min; turnover < min
SGER.JK,5361893376000.0,Energy,Thermal Coal,15586899968.0,344.0,60,1.0,0,640774800.0,1977600.0,0.0001268757741475229,DORMANT,med_value_90d < min; turnover < min
GOLF.JK,4248122425344.0,Consumer Cyclical,Leisure,19486799872.0,218.0,60,1.0,0,639596000.0,2824650.0,0.00014495196843780672,DORMANT,med_value_90d < min; turnover < min
TBIG.JK,43163465023488.0,Communication Services,Telecom Services,22306699264.0,1935.0,60,1.0,0,636406000.0,314650.0,1.4105627922630517e-05,DORMANT,med_value_90d < min; turnover < min
AISA.JK,475715010560.0,Consumer Defensive,Packaged Foods,135000000.0,125.0,60,1.0,0,633354950.0,4725600.0,0.03500444444444444,DORMANT,price < floor; med_value_90d < min
UNTD.JK,506666942464.0,Consumer Cyclical,Auto Manufacturers,6666670080.0,76.0,60,1.0,0,628367650.0,7851850.0,0.0011777768969782288,DORMANT,price < floor; med_value_90d < min
PTMP.JK,313750814720.0,Industrials,Specialty Industrial Machinery,3169200128.0,99.0,60,1.0,0,627325350.0,10395050.0,0.003280023217265249,DORMANT,price < floor; med_value_90d < min
BABP.JK,2311867858944.0,Financial Services,Banks - Regional,44458999808.0,52.0,60,1.0,0,617872950.0,12077750.0,0.0002716604073901527,DORMANT,price < floor; med_value_90d < min; turnover < min
PAMG.JK,249999998976.0,Real Estate,Real Estate - Diversified,3124999936.0,80.0,60,1.0,0,603900550.0,9212600.0,0.002948032060375697,DORMANT,price < floor; med_value_90d < min
BOLT.JK,2484374863872.0,Industrials,Tools & Accessories,2343749888.0,1060.0,60,1.0,0,600566500.0,503000.0,0.00021461334358898964,DORMANT,med_value_90d < min; turnover < min
ASGR.JK,1436450684928.0,Industrials,Specialty Business Services,1348780032.0,1065.0,60,1.0,0,595990250.0,696350.0,0.0005162813679614142,DORMANT,med_value_90d < min
AREA.JK,1041235968000.0,Technology,Information Technology Services,2539599872.0,410.0,60,1.0,0,593790600.0,1297200.0,0.0005107891263903797,DORMANT,med_value_90d < min
INDO.JK,851340558336.0,Consumer Cyclical,Lodging,4480739840.0,190.0,60,1.0,0,593714600.0,3404150.0,0.0007597294468227818,DORMANT,price < floor; med_value_90d < min
BIKE.JK,1041605591040.0,Consumer Cyclical,Leisure,1293920000.0,805.0,60,1.0,0,579860500.0,994150.0,0.0007683241622356869,DORMANT,med_value_90d < min
MLPT.JK,80625000251392.0,Technology,Information Technology Services,1875000064.0,43000.0,60,1.0,0,574297500.0,17550.0,9.35999968051201e-06,DORMANT,med_value_90d < min; turnover < min
CNKO.JK,609032470528.0,Energy,Thermal Coal,115000000.0,68.0,60,1.0,0,550987400.0,15911800.0,0.13836347826086956,DORMANT,price < floor; med_value_90d < min
WTON.JK,784392257536.0,Basic Materials,Building Materials,8715469824.0,90.0,60,1.0,0,543585150.0,6479150.0,0.0007434080010418037,DORMANT,price < floor; med_value_90d < min
BLES.JK,1422433714176.0,Basic Materials,Building Materials,8890210304.0,160.0,60,1.0,0,539464900.0,2944350.0,0.0003311901405386596,DORMANT,price < floor; med_value_90d < min; turnover < min
AYLS.JK,87049142272.0,Consumer Defensive,Food Distribution,853422976.0,102.0,60,1.0,0,534932300.0,5894300.0,0.00690665726815398,DORMANT,price < floor; med_value_90d < min
PTPS.JK,312121425920.0,Consumer Defensive,Farm Products,2167510016.0,144.0,60,1.0,0,534897700.0,6446550.0,0.0029741731075811555,DORMANT,price < floor; med_value_90d < min
CGAS.JK,200179499008.0,Energy,Oil & Gas Refining & Marketing,1771500032.0,113.0,60,1.0,0,527333450.0,5824950.0,0.0032881455798923747,DORMANT,price < floor; med_value_90d < min
DRMA.JK,4517644992512.0,Consumer Cyclical,Auto Parts,4705880064.0,960.0,60,1.0,0,519519500.0,525700.0,0.00011171130433637843,DORMANT,med_value_90d < min; turnover < min
BOAT.JK,364174737408.0,Energy,Oil & Gas Drilling,3501680128.0,104.0,60,1.0,0,516673250.0,4986750.0,0.0014241020931995306,DORMANT,price < floor; med_value_90d < min
YUPI.JK,14525632872448.0,Consumer Defensive,Confectioners,8544489984.0,1700.0,60,1.0,0,489935500.0,262700.0,3.0744959674821946e-05,DORMANT,med_value_90d < min; turnover < min
NANO.JK,111421440000.0,Healthcare,Medical Devices,4285440000.0,26.0,60,1.0,0,482442150.0,18089900.0,0.0042212468264635605,DORMANT,price < floor; med_value_90d < min
OKAS.JK,498424512512.0,Basic Materials,Specialty Chemicals,2373449984.0,210.0,60,1.0,0,476153450.0,3802450.0,0.0016020771558841495,DORMANT,med_value_90d < min
DCII.JK,670012482256896.0,Technology,Information Technology Services,2383749888.0,281075.0,50,0.833,9,476077500.0,2900.0,1.2165705867880044e-06,DORMANT,med_value_90d < min; turnover < min
