published_wib,source,title,summary,link,q,dedup_key
2025-08-27 09:10:21+07:00,GoogleNews,"IHSG Menguat 0,38% ke 7.936 pada Rabu (27/8/2025), MDKA, INCO, MBMA Top Gainers LQ45 - kontan.co.id","IHSG Menguat 0,38% ke 7.936 pada Rabu (27/8/2025), MDKA, INCO, MBMA Top Gainers LQ45 kontan.co.id",https://news.google.com/rss/articles/CBMirwFBVV95cUxPMTA4bk53SVh0UzJRU3NDWmFWeFhrUl9JRElIZlhUVTVMbjlIVXdzbmtmejdmbXF2S1NYUjBYQ1hBUFhaRFhzamlES0N6c3NPMDlwNVNRZ2l6aDJCRndNT1QxXzQ5cDJWa3lPZjBzZm9nSm1lTXR6ZjYyaTEwYjBjQjNEdFBXM21mbXRaZXA0dFJXc09mUDhDR0EtQ01UOWtJQV9vSEJrMERRcmR0YVR30gGnAUFVX3lxTE1VYTFrZ3EwaXd3c1c1Z09xcmN5a3dibkJIVUpfMlpVVTJ5aXRVZlpNNzE4UTloeW1DdWd2VVVsLVRWNUFOZEdhaXVaVWVBYXNUcHVZcmhLai1sdmZHUHZPc1NvNGszdlFobmdoaUVPb3ZxU1d2dmVxLU4yaC1ld2QxaU5yNWQ2QTZ3MzJIMW9JdUlTRzNIWmNfM3gtcVBEalZwSlVQSHVR?oc=5,saham naik,https://news.google.com/rss/articles/CBMirwFBVV95cUxPMTA4bk53SVh0UzJRU3NDWmFWeFhrUl9JRElIZlhUVTVMbjlIVXdzbmtmejdmbXF2S1NYUjBYQ1hBUFhaRFhzamlES0N6c3NPMDlwNVNRZ2l6aDJCRndNT1QxXzQ5cDJWa3lPZjBzZm9nSm1lTXR6ZjYyaTEwYjBjQjNEdFBXM21mbXRaZXA0dFJXc09mUDhDR0EtQ01UOWtJQV9vSEJrMERRcmR0YVR30gGnAUFVX3lxTE1VYTFrZ3EwaXd3c1c1Z09xcmN5a3dibkJIVUpfMlpVVTJ5aXRVZlpNNzE4UTloeW1DdWd2VVVsLVRWNUFOZEdhaXVaVWVBYXNUcHVZcmhLai1sdmZHUHZPc1NvNGszdlFobmdoaUVPb3ZxU1d2dmVxLU4yaC1ld2QxaU5yNWQ2QTZ3MzJIMW9JdUlTRzNIWmNfM3gtcVBEalZwSlVQSHVR?oc=5
2025-08-27 09:07:00+07:00,GoogleNews,"IHSG Ditutup Menguat, Naik ke Level 7.936,17 - kumparan.com - Kumparan","IHSG Ditutup Menguat, Naik ke Level 7.936,17 - kumparan.com Kumparan",https://news.google.com/rss/articles/CBMilgFBVV95cUxNQTJnY0djMGY2OERRdlY3bGJqNkdyV1BYZ0hTcW5VQmpDR3c3YW1NSzVCUnE3c0NwVlhMZjBSaW5nREVYY2dqRFJWMUx4N1VlV1JNZUpIUXJSVW9oa3NnOWxEbGo1ZWJKckFXdWhGTlBUalRkX3g4V215T2lLUlhhNFVmc0JQaGpJMW1NS3hPV2ZJSTRuQ0HSAZ4BQVVfeXFMTTFzZE5Cd1h3a05IT3c4UjQ4U3RWaFFkazA1MERIcG1jTFozUkhYaDY5NWUzX0FPYklYb0Rob2UyRDRjTC1DMXVYVDlqNTRJU1ZIelJsODJJRDhXUnpyV0hGZXN1NFVjZ1lReGtkLUVaak0zV1JON2FLNERRQlA0RWpvMnc5ZG14aUw3T3ZYS0Y4a3lOeXZBNnJMNkVmbkE?oc=5,saham naik,https://news.google.com/rss/articles/CBMilgFBVV95cUxNQTJnY0djMGY2OERRdlY3bGJqNkdyV1BYZ0hTcW5VQmpDR3c3YW1NSzVCUnE3c0NwVlhMZjBSaW5nREVYY2dqRFJWMUx4N1VlV1JNZUpIUXJSVW9oa3NnOWxEbGo1ZWJKckFXdWhGTlBUalRkX3g4V215T2lLUlhhNFVmc0JQaGpJMW1NS3hPV2ZJSTRuQ0HSAZ4BQVVfeXFMTTFzZE5Cd1h3a05IT3c4UjQ4U3RWaFFkazA1MERIcG1jTFozUkhYaDY5NWUzX0FPYklYb0Rob2UyRDRjTC1DMXVYVDlqNTRJU1ZIelJsODJJRDhXUnpyV0hGZXN1NFVjZ1lReGtkLUVaak0zV1JON2FLNERRQlA0RWpvMnc5ZG14aUw3T3ZYS0Y4a3lOeXZBNnJMNkVmbkE?oc=5
2025-08-27 08:38:20+07:00,GoogleNews,"Harga Perak Naik, Pembelian Saham Tambang Perak Oleh Bank Sentral Arab Saudi - Vibiznews.com","Harga Perak Naik, Pembelian Saham Tambang Perak Oleh Bank Sentral Arab Saudi Vibiznews.com",https://news.google.com/rss/articles/CBMiuwFBVV95cUxPaHpmVFNRbkgtYV96X09NQnBJN2U0NVczWE80cml3R3hmTHREUm9RanhyRHdCT1JvZzBlTnQzUl9CUlRXekNKU0VuT2NwbF9iR2tJRE0xV1FuM2N3R0FQRXlsdG5CUkhjS0djcl9xV09odkdQZ1JITUxjbEFZME53N09VWWpfRmx5WkI3SDdVVUQ4cHdGZ2lrd0lkUnNySnBQcE5reUlJMUVIb1dxM3ViazEwTGhHOTBnODFn?oc=5,saham naik,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPaHpmVFNRbkgtYV96X09NQnBJN2U0NVczWE80cml3R3hmTHREUm9RanhyRHdCT1JvZzBlTnQzUl9CUlRXekNKU0VuT2NwbF9iR2tJRE0xV1FuM2N3R0FQRXlsdG5CUkhjS0djcl9xV09odkdQZ1JITUxjbEFZME53N09VWWpfRmx5WkI3SDdVVUQ4cHdGZ2lrd0lkUnNySnBQcE5reUlJMUVIb1dxM3ViazEwTGhHOTBnODFn?oc=5
2025-08-27 08:37:56+07:00,GoogleNews,"Ada Rumor Anak Usaha MDKA di Tambang Emas Bakal IPO September 2025, Begini Profilnya - KONTAN","Ada Rumor Anak Usaha MDKA di Tambang Emas Bakal IPO September 2025, Begini Profilnya KONTAN",https://news.google.com/rss/articles/CBMiuAFBVV95cUxPTklpeVdIMkhSRmlibjVNNlN1X0FTNEprWmtwdkFHSzM3N2xKUDVtd3g3bGJzczljQThtR01XUVJhQXdzek5BWElJT1QwdXRpNFQtNFU2aUI2Rkd6ZUY3anRzTWN1TFdxeFpDQ2xBRWJoUkZDeE5OMGlDU1dzcE5Ga1Jpb1g0cGRfbFlYa3BzMVFqNFpNWkJfckFVSU1kZWdwc0JNeXc2VkhmSUh1NS1abFNQTXBvVzhm?oc=5,Berita emiten MDKA,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPTklpeVdIMkhSRmlibjVNNlN1X0FTNEprWmtwdkFHSzM3N2xKUDVtd3g3bGJzczljQThtR01XUVJhQXdzek5BWElJT1QwdXRpNFQtNFU2aUI2Rkd6ZUY3anRzTWN1TFdxeFpDQ2xBRWJoUkZDeE5OMGlDU1dzcE5Ga1Jpb1g0cGRfbFlYa3BzMVFqNFpNWkJfckFVSU1kZWdwc0JNeXc2VkhmSUh1NS1abFNQTXBvVzhm?oc=5
2025-08-27 08:16:06+07:00,GoogleNews,"Saham Tesla naik 1,6% meskipun ada risiko hukum yang meningkat dan melemahnya permintaan China - Traders Union","Saham Tesla naik 1,6% meskipun ada risiko hukum yang meningkat dan melemahnya permintaan China Traders Union",https://news.google.com/rss/articles/CBMihgFBVV95cUxQdlJBTVRIX0JIME5oR0sxeGFqSk0yMzFHV3FaVE5GenRVd3h4VGpmMlNLeFNrY1BBZVRRRzNiel96bnNKc3paWEZfWEM1OXkyYUpjZGZDMm1kM3N3cmVTNE13aW0yTjJ1b0M4bmNzcHUtZ01DRjdaVHhFNUJ5ZzJ5SlZjVHF1QQ?oc=5,saham naik,https://news.google.com/rss/articles/CBMihgFBVV95cUxQdlJBTVRIX0JIME5oR0sxeGFqSk0yMzFHV3FaVE5GenRVd3h4VGpmMlNLeFNrY1BBZVRRRzNiel96bnNKc3paWEZfWEM1OXkyYUpjZGZDMm1kM3N3cmVTNE13aW0yTjJ1b0M4bmNzcHUtZ01DRjdaVHhFNUJ5ZzJ5SlZjVHF1QQ?oc=5
2025-08-27 08:06:00+07:00,GoogleNews,Nasib Saham BBRI - investor.id,Nasib Saham BBRI investor.id,https://news.google.com/rss/articles/CBMiX0FVX3lxTE9QOGRkTVFNd3VJUWdsY3h6VFNtWVRkaHZFUEpReFdqZGw1YlNROE52V3F2WFh4bThUakxhMVRJZGFzSnk2RHBVYTZLZm5MR2djMElaaTl5TUlyQlE5ZHZj?oc=5,Berita emiten BBRI,https://news.google.com/rss/articles/CBMiX0FVX3lxTE9QOGRkTVFNd3VJUWdsY3h6VFNtWVRkaHZFUEpReFdqZGw1YlNROE52V3F2WFh4bThUakxhMVRJZGFzSnk2RHBVYTZLZm5MR2djMElaaTl5TUlyQlE5ZHZj?oc=5
2025-08-27 07:52:00+07:00,GoogleNews,Melirik Proyeksi Sahan MEDC: ini Rekomendasinya - KabarBursa.com,Melirik Proyeksi Sahan MEDC: ini Rekomendasinya KabarBursa.com,https://news.google.com/rss/articles/CBMikwFBVV95cUxPazczeGRlejBpdllmeWNHVVRlQjNManhQZHljdnRYMlBSZl9TRElsNFpMTXp6aFc1cFNtWFJ2cHQ4LThVWnZBSHhwSGtUdXc4N1d6RTRHVEJOa01CVkQzVGMtdVBxelVVbTZoX2cwa3M0WEpIa1AwVEJGUl9uTEw0OFZoRE5lMFlheGVQaEl4YVRkRU0?oc=5,Berita emiten MEDC,https://news.google.com/rss/articles/CBMikwFBVV95cUxPazczeGRlejBpdllmeWNHVVRlQjNManhQZHljdnRYMlBSZl9TRElsNFpMTXp6aFc1cFNtWFJ2cHQ4LThVWnZBSHhwSGtUdXc4N1d6RTRHVEJOa01CVkQzVGMtdVBxelVVbTZoX2cwa3M0WEpIa1AwVEJGUl9uTEw0OFZoRE5lMFlheGVQaEl4YVRkRU0?oc=5
2025-08-27 07:43:00+07:00,GoogleNews,"Indeks Kospi Naik 0,25 Persen - Pasardana","Indeks Kospi Naik 0,25 Persen Pasardana",https://news.google.com/rss/articles/CBMidEFVX3lxTE0zYWVWdk94YmhXZkRFSnYzcGlSel9TZ1MxYUYxQjBiNTFZLVhqRVdkZzhqUUktaXM3Rlg5MC1nVEJxcTRlUHZhVUc1TE5tcDg5eGlWYThvcTVlRy1vMENMYy1rVzBBSG9JTWV0N2p0UWxJTTc3?oc=5,saham naik,https://news.google.com/rss/articles/CBMidEFVX3lxTE0zYWVWdk94YmhXZkRFSnYzcGlSel9TZ1MxYUYxQjBiNTFZLVhqRVdkZzhqUUktaXM3Rlg5MC1nVEJxcTRlUHZhVUc1TE5tcDg5eGlWYThvcTVlRy1vMENMYy1rVzBBSG9JTWV0N2p0UWxJTTc3?oc=5
2025-08-27 07:40:38+07:00,GoogleNews,Komitmen Keuangan Berkelanjutan Membawa BRI Meraih Kehati ESG Award 2025 - JPNN.com,Komitmen Keuangan Berkelanjutan Membawa BRI Meraih Kehati ESG Award 2025 JPNN.com,https://news.google.com/rss/articles/CBMinwFBVV95cUxOaWRsbzMwcWR3WWtSZlRxVGd5SFVKcGFqQ2o3dGdXTTd0bjg5NVBYYm5GSUNiclN2RDF0SkpOOFFvbDBMcXdmR3h6Tzc1QW5HY1pwQ1FwZHg2RFFTT1M4RjZiUWRJWUtrYk9mOENuYmFfQ3k4TnhlcGRDS3RLc1dHUDJjOEJZd0o4b05vM3JaeF90NlZITHBlVDhaQ2U3T1nSAaIBQVVfeXFMUER6VE10T0VzLXRIanJ1T3hLYUpSTi1BNU0tOW5QTS1fdjVySURmM2l3WFh2NTR1UGFSaGZNcjd6TkpuTkEyNWJYdFN4d2djSXoxLXRqU2FGNFpFaC1uSHFmSEJfczVPclVubWJIUU5ybGhVczNJQTc2LXdta0lSY3VZQVYxQ1JoUVJfbEJOMEstRUpYVW5FSUM1aVBHQU1qUk1B?oc=5,Berita emiten BBRI,https://news.google.com/rss/articles/CBMinwFBVV95cUxOaWRsbzMwcWR3WWtSZlRxVGd5SFVKcGFqQ2o3dGdXTTd0bjg5NVBYYm5GSUNiclN2RDF0SkpOOFFvbDBMcXdmR3h6Tzc1QW5HY1pwQ1FwZHg2RFFTT1M4RjZiUWRJWUtrYk9mOENuYmFfQ3k4TnhlcGRDS3RLc1dHUDJjOEJZd0o4b05vM3JaeF90NlZITHBlVDhaQ2U3T1nSAaIBQVVfeXFMUER6VE10T0VzLXRIanJ1T3hLYUpSTi1BNU0tOW5QTS1fdjVySURmM2l3WFh2NTR1UGFSaGZNcjd6TkpuTkEyNWJYdFN4d2djSXoxLXRqU2FGNFpFaC1uSHFmSEJfczVPclVubWJIUU5ybGhVczNJQTc2LXdta0lSY3VZQVYxQ1JoUVJfbEJOMEstRUpYVW5FSUM1aVBHQU1qUk1B?oc=5
2025-08-27 07:22:25+07:00,GoogleNews,Saham IKBI Milik Sumitomo Electric Naik 5% Susul Pengumuman Dividen - FORTUNE Indonesia,Saham IKBI Milik Sumitomo Electric Naik 5% Susul Pengumuman Dividen FORTUNE Indonesia,https://news.google.com/rss/articles/CBMitwFBVV95cUxOeFYxQ2tET1pOOGJ6RTA3QzZTbXJNWG9fbXBZUng0UnQ5U0NNVDVidjctOUV3NTFJeWVrSnhVR3MyaGFNdlV2S3FDbnlMMllzcHNkdTRxdHJXaldMa2lfT0F4WDdZQUNidDBQRGF6by1NYUVMbDdYMUdwQl9NRmt6ZEd3QjE1eVIzRTJXTHpPWjdGd25nNnVKSnd5T1RMZUN3akJwNXlnOGtITG40RlVyT0h3NW5jbEHSAbwBQVVfeXFMT3VFRmhlbC1KOS0xMDBieS1KTTZxWjFRUDk5Zkx1cVFmd1hYQzBFM250U1NWZ0VOMEkxcFpJellMZjhWSmJqSDdiZzhrdlp3NWxzMXE2S3hmazJhYmkzcEVaSVNfVmtqNDZxQ2NaQ3Rob3c1UkxNUmJBRVkzXzNVMDBhZWJCbjVYc1JvSTlOOHhyWXVVeU5EYkJ6M25ZbFlHckUxUHMtLTFMUmxISkRsUDVmU1hjTnpONlRWU2k?oc=5,saham naik,https://news.google.com/rss/articles/CBMitwFBVV95cUxOeFYxQ2tET1pOOGJ6RTA3QzZTbXJNWG9fbXBZUng0UnQ5U0NNVDVidjctOUV3NTFJeWVrSnhVR3MyaGFNdlV2S3FDbnlMMllzcHNkdTRxdHJXaldMa2lfT0F4WDdZQUNidDBQRGF6by1NYUVMbDdYMUdwQl9NRmt6ZEd3QjE1eVIzRTJXTHpPWjdGd25nNnVKSnd5T1RMZUN3akJwNXlnOGtITG40RlVyT0h3NW5jbEHSAbwBQVVfeXFMT3VFRmhlbC1KOS0xMDBieS1KTTZxWjFRUDk5Zkx1cVFmd1hYQzBFM250U1NWZ0VOMEkxcFpJellMZjhWSmJqSDdiZzhrdlp3NWxzMXE2S3hmazJhYmkzcEVaSVNfVmtqNDZxQ2NaQ3Rob3c1UkxNUmJBRVkzXzNVMDBhZWJCbjVYc1JvSTlOOHhyWXVVeU5EYkJ6M25ZbFlHckUxUHMtLTFMUmxISkRsUDVmU1hjTnpONlRWU2k?oc=5
2025-08-27 07:19:44+07:00,GoogleNews,"IHSG Sesi I Melaju ke 7.940, Saham Aguan PANI - CBDK dan ASII Rontok - MSN","IHSG Sesi I Melaju ke 7.940, Saham Aguan PANI - CBDK dan ASII Rontok MSN",https://news.google.com/rss/articles/CBMiuwFBVV95cUxOZEZBRkxmV0daUGJjSUZnOVNYYjJuVUtkUzZSZmdCMVR4ZUozNnpDc1lIcEptaTExZGVSV2RVb1pJVndmMkN2Y1Z3X1NLRmdJZWRyZUFNT1pTTHBrd3l1V0RYMmFXZVF1MHl0a2RBTlY4ck9ubHR1SDdWVncxWlY0ZmhVZ0F2cW0zNkdzUE1NUThpaDlLN2xDSDZnS0ZFY0RiQWcwb0hmUTFZcTQyaHdZaFcyVEZVdE5DMUxr?oc=5,saham naik,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOZEZBRkxmV0daUGJjSUZnOVNYYjJuVUtkUzZSZmdCMVR4ZUozNnpDc1lIcEptaTExZGVSV2RVb1pJVndmMkN2Y1Z3X1NLRmdJZWRyZUFNT1pTTHBrd3l1V0RYMmFXZVF1MHl0a2RBTlY4ck9ubHR1SDdWVncxWlY0ZmhVZ0F2cW0zNkdzUE1NUThpaDlLN2xDSDZnS0ZFY0RiQWcwb0hmUTFZcTQyaHdZaFcyVEZVdE5DMUxr?oc=5
2025-08-27 07:03:28+07:00,GoogleNews,"Mirae Asset Revisi Naik Target Harga Saham Midi Utama (MIDI), Ini Faktor Pendorongnya - InvestorTrust","Mirae Asset Revisi Naik Target Harga Saham Midi Utama (MIDI), Ini Faktor Pendorongnya InvestorTrust",https://news.google.com/rss/articles/CBMivAFBVV95cUxPdmo3UnhISElDd1dVajBBZ1M4WE1lWGtSbnNRUk5ucEdzN1RBUmZydWtwTl9RLXlQQXFhV1FaS2pUby1GajljWHkwQjNqWXRJYk4wX0tDcG5aWXVYRzBwU3VvdkVrM3pqMmhQWE5lZGhDY2p5UUZYY1FEWUgtb1U4cEl5Z3p4Rm1jc1N6VGpZdm52aWl4bVU3NW82OUR2bldLeWYxcnpuMVQ0d3VmcTlEbzVjazI3RmM3YmRFWQ?oc=5,saham naik,https://news.google.com/rss/articles/CBMivAFBVV95cUxPdmo3UnhISElDd1dVajBBZ1M4WE1lWGtSbnNRUk5ucEdzN1RBUmZydWtwTl9RLXlQQXFhV1FaS2pUby1GajljWHkwQjNqWXRJYk4wX0tDcG5aWXVYRzBwU3VvdkVrM3pqMmhQWE5lZGhDY2p5UUZYY1FEWUgtb1U4cEl5Z3p4Rm1jc1N6VGpZdm52aWl4bVU3NW82OUR2bldLeWYxcnpuMVQ0d3VmcTlEbzVjazI3RmM3YmRFWQ?oc=5
2025-08-27 06:59:14+07:00,GoogleNews,"Semangat Efisiensi, Pemakaian Gas Bumi PGN di Kemenhan dan TNI Berlanjut - Bisnis.com","Semangat Efisiensi, Pemakaian Gas Bumi PGN di Kemenhan dan TNI Berlanjut Bisnis.com",https://news.google.com/rss/articles/CBMiwwFBVV95cUxNcnVaXzJ2dlFjYmdSb2thZnV6UjQ5cFZuUURiUV9GSXRDY0VBaEZLRzUtNklzX1NUTkgtXzFBUHpsUkxmMkhNSWRWb2ZPaXVabktQdlhVV0g1UmRvbWhMVE83a2c4RndUcXR4aFU5X0diaWVlSHYzZFg5bVdZV3NMdVNKQ0dUc3oybVpfeGYtRF81b3RFSjNmSng0UlhGOTh6TE5kUjdHd2ZEWjlOSW5mSURTdWgxT2tDRzRXWHFKUGhaQTA?oc=5,Berita emiten PGAS,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNcnVaXzJ2dlFjYmdSb2thZnV6UjQ5cFZuUURiUV9GSXRDY0VBaEZLRzUtNklzX1NUTkgtXzFBUHpsUkxmMkhNSWRWb2ZPaXVabktQdlhVV0g1UmRvbWhMVE83a2c4RndUcXR4aFU5X0diaWVlSHYzZFg5bVdZV3NMdVNKQ0dUc3oybVpfeGYtRF81b3RFSjNmSng0UlhGOTh6TE5kUjdHd2ZEWjlOSW5mSURTdWgxT2tDRzRXWHFKUGhaQTA?oc=5
2025-08-27 06:45:18+07:00,GoogleNews,Proyek Emas Pani Milik Merdeka Copper Gold (MDKA) Bakal Menggelar IPO - kontan.co.id,Proyek Emas Pani Milik Merdeka Copper Gold (MDKA) Bakal Menggelar IPO kontan.co.id,https://news.google.com/rss/articles/CBMipgFBVV95cUxONGVSTVNVYkJ0LS00dVJXZndCVVJmeXN3YkVadlp6RFlmb1dyTXd6OVJHWFZVV1JPYXl5bnZnYjdTZ1RrbDBNT010QVdHbE9UVFdUSjNKTmFLMEhOMWNwR3p1RGlQbjBfZW9BZXlPcmpkYk9FZjY3eEl3OFppM18xWWJMaGNLQm0zcUNhX1NVTlQzVURkN09Bd0JTLUpyVmliUmhFd2dB0gGeAUFVX3lxTE1ueC1FSnRObEtRS1FFOC1xbmV0ODNIb2FUNUl1NDk0dzZCV0E2cmtlMGFZTHhQOGM4Sm5obHFXMU1NMVBOUjg0RWtTM3pKQ3FFSEptcnAwZzdVdFo2Tk5sQVFyTUhwTXR1c0xHYzR2WllHbWM1YVpFRmxDVzFRNlZJLTh0MTRxd3BQSWtjTGwzdDVNN1VVSHBwSC15MGVR?oc=5,Berita emiten MDKA,https://news.google.com/rss/articles/CBMipgFBVV95cUxONGVSTVNVYkJ0LS00dVJXZndCVVJmeXN3YkVadlp6RFlmb1dyTXd6OVJHWFZVV1JPYXl5bnZnYjdTZ1RrbDBNT010QVdHbE9UVFdUSjNKTmFLMEhOMWNwR3p1RGlQbjBfZW9BZXlPcmpkYk9FZjY3eEl3OFppM18xWWJMaGNLQm0zcUNhX1NVTlQzVURkN09Bd0JTLUpyVmliUmhFd2dB0gGeAUFVX3lxTE1ueC1FSnRObEtRS1FFOC1xbmV0ODNIb2FUNUl1NDk0dzZCV0E2cmtlMGFZTHhQOGM4Sm5obHFXMU1NMVBOUjg0RWtTM3pKQ3FFSEptcnAwZzdVdFo2Tk5sQVFyTUhwTXR1c0xHYzR2WllHbWM1YVpFRmxDVzFRNlZJLTh0MTRxd3BQSWtjTGwzdDVNN1VVSHBwSC15MGVR?oc=5
2025-08-27 06:41:16+07:00,GoogleNews,"Investor Asing Borong Saham Amman (AMMN) Rp 2,3 T di Tengah Anjloknya Harga - MSN","Investor Asing Borong Saham Amman (AMMN) Rp 2,3 T di Tengah Anjloknya Harga MSN",https://news.google.com/rss/articles/CBMi6AFBVV95cUxPVWFubWcyRUU1MlZLMlhfMjVsOE14YTVSUG9ubFFLTVRfTEpLVkVCTWFGSDZlREI1a2FwejJzajdWMDVud1ZOaEJkaGRmYjYzMTU1SVpCU1YyNEJFV1J4d0h2MW55VWRjNTFSU1FMekhMbllNbFg0Rndza0ZKYlFGV2JmLUJpRFN2bEFBdDRIbHM3ZE82RFFfbDBnUVhOdWNwRHJYWlFLa1hMbnBqZWVkclRqNzlERGZvTW5UdGtpZi1hY1Vlel96cHNjNG92NWVjWDhJd1ZJMWstemJySnJwZ0pYYTZsVTcx?oc=5,Berita emiten AMMN,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPVWFubWcyRUU1MlZLMlhfMjVsOE14YTVSUG9ubFFLTVRfTEpLVkVCTWFGSDZlREI1a2FwejJzajdWMDVud1ZOaEJkaGRmYjYzMTU1SVpCU1YyNEJFV1J4d0h2MW55VWRjNTFSU1FMekhMbllNbFg0Rndza0ZKYlFGV2JmLUJpRFN2bEFBdDRIbHM3ZE82RFFfbDBnUVhOdWNwRHJYWlFLa1hMbnBqZWVkclRqNzlERGZvTW5UdGtpZi1hY1Vlel96cHNjNG92NWVjWDhJd1ZJMWstemJySnJwZ0pYYTZsVTcx?oc=5
2025-08-27 06:39:01+07:00,GoogleNews,PREMIUM NOTES: Kans Emiten Kawasan Industri hingga Skenario Kripto Bitcoin Cs ke Puncak - MSN,PREMIUM NOTES: Kans Emiten Kawasan Industri hingga Skenario Kripto Bitcoin Cs ke Puncak MSN,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNREJJclpCTDQxMzI2emUwQmY0aWRJYVpaZmVuaWtVMHY3akFlR09HSWpNenNreGNydWpPN3E2dWFNZHV3OWRkMGFmeU80cldPeVltV19lbkliQUtobU81bVAyX05Eb2JKRmEzRHZ2Z1YwM1VxS3hIaXlScWZyS1M4NmdCTFUtS1ZuNElweFlHM1k0MHE5ejdWRW9UTXRGTU9RY3Bzc0dmNy1ZSGZRb1ZIMUEta3Z2Rk5wMWI2NnZnX2lVYzl1b0owaXNCM01PVTdmMDQ4?oc=5,Berita emiten GOTO,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNREJJclpCTDQxMzI2emUwQmY0aWRJYVpaZmVuaWtVMHY3akFlR09HSWpNenNreGNydWpPN3E2dWFNZHV3OWRkMGFmeU80cldPeVltV19lbkliQUtobU81bVAyX05Eb2JKRmEzRHZ2Z1YwM1VxS3hIaXlScWZyS1M4NmdCTFUtS1ZuNElweFlHM1k0MHE5ejdWRW9UTXRGTU9RY3Bzc0dmNy1ZSGZRb1ZIMUEta3Z2Rk5wMWI2NnZnX2lVYzl1b0owaXNCM01PVTdmMDQ4?oc=5
2025-08-27 06:35:04+07:00,GoogleNews,"Lagi, Sentimen Trump Bawa IHSG Terkoreksi - Neraca.co.id","Lagi, Sentimen Trump Bawa IHSG Terkoreksi Neraca.co.id",https://news.google.com/rss/articles/CBMihwFBVV95cUxPYTh4eE1qdDZWYlY5VjIyZk9rT19xRDhyUXlacENDZllibGx5RzFibmNjNXc5eFFxRzZTSm45QVZUb3VoSmZHV1kwQncyVXhIcXJXX2RjSkdkclJ1anlPRV9udUdrNzd2OWdWdWx0VlZtOUdTeG1jQVVCaWgwUlZzUEw0bzZiRGc?oc=5,saham naik,https://news.google.com/rss/articles/CBMihwFBVV95cUxPYTh4eE1qdDZWYlY5VjIyZk9rT19xRDhyUXlacENDZllibGx5RzFibmNjNXc5eFFxRzZTSm45QVZUb3VoSmZHV1kwQncyVXhIcXJXX2RjSkdkclJ1anlPRV9udUdrNzd2OWdWdWx0VlZtOUdTeG1jQVVCaWgwUlZzUEw0bzZiRGc?oc=5
2025-08-27 06:27:38+07:00,GoogleNews,"IHSG Diprediksi Naik, Analis Rekomendasikan Saham BSDE, INKP hingga CLEO - MSN","IHSG Diprediksi Naik, Analis Rekomendasikan Saham BSDE, INKP hingga CLEO MSN",https://news.google.com/rss/articles/CBMiwgFBVV95cUxQZmVUZnB1ZlRTNnkzRWJYOHdfYTBLZFZ5YTYya1FEZlpBXzVqYnJaMzlXYV9GTVlrbC1fYVVnQTdmcXVnM1lwbk5QaUJPcjZuZXZrdkZwT3BubWxBVjJ5N3ZCTFFIT2ctWklDTlpiMDc0RERCMmx0Z3owcy1hVndrWWZ4ZE5rRmpNdzdMRjhCN1Roem00ZWVIaEhhRGRsSFJVb3dnandEdkltSjV6ZFdTc3ZmVUFfaHVHTERpNjRWSV9JZw?oc=5,saham naik,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQZmVUZnB1ZlRTNnkzRWJYOHdfYTBLZFZ5YTYya1FEZlpBXzVqYnJaMzlXYV9GTVlrbC1fYVVnQTdmcXVnM1lwbk5QaUJPcjZuZXZrdkZwT3BubWxBVjJ5N3ZCTFFIT2ctWklDTlpiMDc0RERCMmx0Z3owcy1hVndrWWZ4ZE5rRmpNdzdMRjhCN1Roem00ZWVIaEhhRGRsSFJVb3dnandEdkltSjV6ZFdTc3ZmVUFfaHVHTERpNjRWSV9JZw?oc=5
2025-08-27 06:22:00+07:00,GoogleNews,Taktik Cuan Saham Emiten Hashim Djojohadikusumo - investor.id,Taktik Cuan Saham Emiten Hashim Djojohadikusumo investor.id,https://news.google.com/rss/articles/CBMihwFBVV95cUxPNWI4LXhyd1pwMWlSREJIMlhFdlVUV29nVGkwckVPV0wySk5rN2RyaVVuUW44RmJFVkFIcl9fSXNUazhRdHhOUXo4QU1mQ1ZvWGgtN1pMT2F1aHpHWGRfSEZ2c3pkdWFVdDZHdUJRcVh0M1NMOHVpRWtaOGV4bUFpT216TG9FVmc?oc=5,Berita emiten GOTO,https://news.google.com/rss/articles/CBMihwFBVV95cUxPNWI4LXhyd1pwMWlSREJIMlhFdlVUV29nVGkwckVPV0wySk5rN2RyaVVuUW44RmJFVkFIcl9fSXNUazhRdHhOUXo4QU1mQ1ZvWGgtN1pMT2F1aHpHWGRfSEZ2c3pkdWFVdDZHdUJRcVh0M1NMOHVpRWtaOGV4bUFpT216TG9FVmc?oc=5
