ticker,status,file,rows_before,rows_after,min_dt,max_dt,na_total,expected_per_day,last_day_coverage_pct,has_last_day
HRUM.JK,OK,emiten/cache_1m/HRUM.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,7158,411,64.72,True
HUMI.JK,OK,emiten/cache_1m/HUMI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,7212,411,69.59,True
HYGN.JK,OK,emiten/cache_1m/HYGN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15384,411,18.49,True
IATA.JK,OK,emiten/cache_1m/IATA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17100,411,1.95,True
IBST.JK,OK,emiten/cache_1m/IBST.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16908,411,2.19,True
ICBP.JK,OK,emiten/cache_1m/ICBP.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6396,411,72.51,True
IDEA.JK,OK,emiten/cache_1m/IDEA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13860,411,18.49,True
IDPR.JK,OK,emiten/cache_1m/IDPR.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13884,411,31.87,True
IFII.JK,OK,emiten/cache_1m/IFII.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16002,411,8.03,True
IFSH.JK,OK,emiten/cache_1m/IFSH.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16926,411,2.19,True
IGAR.JK,OK,emiten/cache_1m/IGAR.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17046,411,1.7,True
IKAN.JK,OK,emiten/cache_1m/IKAN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6120,411,77.37,True
IKBI.JK,OK,emiten/cache_1m/IKBI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14478,411,49.88,True
IKPM.JK,OK,emiten/cache_1m/IKPM.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16464,411,5.11,True
IMAS.JK,OK,emiten/cache_1m/IMAS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13776,411,24.33,True
IMJS.JK,OK,emiten/cache_1m/IMJS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9186,411,61.07,True
IMPC.JK,OK,emiten/cache_1m/IMPC.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16182,411,0.0,False
INAI.JK,OK,emiten/cache_1m/INAI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16110,411,5.84,True
INCI.JK,OK,emiten/cache_1m/INCI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16350,411,24.82,True
INCO.JK,OK,emiten/cache_1m/INCO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6420,411,77.62,True
INDF.JK,OK,emiten/cache_1m/INDF.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6672,411,74.45,True
INDO.JK,OK,emiten/cache_1m/INDO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13968,411,18.0,True
INDR.JK,OK,emiten/cache_1m/INDR.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15636,411,8.76,True
INDS.JK,OK,emiten/cache_1m/INDS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15648,411,8.03,True
INDX.JK,OK,emiten/cache_1m/INDX.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9294,411,42.58,True
INDY.JK,OK,emiten/cache_1m/INDY.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,8976,411,61.31,True
INET.JK,OK,emiten/cache_1m/INET.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6150,411,77.37,True
INKP.JK,OK,emiten/cache_1m/INKP.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6198,411,76.4,True
INOV.JK,OK,emiten/cache_1m/INOV.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15810,411,7.06,True
INPC.JK,OK,emiten/cache_1m/INPC.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9480,411,41.61,True
INPP.JK,OK,emiten/cache_1m/INPP.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16014,411,41.12,True
INPS.JK,OK,emiten/cache_1m/INPS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16884,411,0.97,True
INRU.JK,OK,emiten/cache_1m/INRU.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13128,411,13.14,True
INTD.JK,OK,emiten/cache_1m/INTD.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16722,411,2.92,True
INTP.JK,OK,emiten/cache_1m/INTP.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,8688,411,59.85,True
IOTF.JK,OK,emiten/cache_1m/IOTF.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6438,411,77.62,True
IPAC.JK,OK,emiten/cache_1m/IPAC.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16452,411,8.03,True
IPCC.JK,OK,emiten/cache_1m/IPCC.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11286,411,38.44,True
IPCM.JK,OK,emiten/cache_1m/IPCM.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13830,411,21.17,True
IPOL.JK,OK,emiten/cache_1m/IPOL.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16740,411,5.84,True
IRRA.JK,OK,emiten/cache_1m/IRRA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14280,411,18.25,True
IRSX.JK,OK,emiten/cache_1m/IRSX.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17262,411,0.0,False
ISAT.JK,OK,emiten/cache_1m/ISAT.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,7224,411,74.94,True
ISEA.JK,OK,emiten/cache_1m/ISEA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,10272,411,41.85,True
ISSP.JK,OK,emiten/cache_1m/ISSP.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11118,411,36.74,True
ITIC.JK,OK,emiten/cache_1m/ITIC.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15582,411,21.65,True
ITMA.JK,OK,emiten/cache_1m/ITMA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14004,411,29.93,True
ITMG.JK,OK,emiten/cache_1m/ITMG.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6210,411,77.62,True
JARR.JK,OK,emiten/cache_1m/JARR.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6822,411,72.75,True
JAST.JK,OK,emiten/cache_1m/JAST.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,8490,411,69.83,True
JATI.JK,OK,emiten/cache_1m/JATI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9042,411,62.53,True
JAWA.JK,OK,emiten/cache_1m/JAWA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13278,411,22.14,True
JAYA.JK,OK,emiten/cache_1m/JAYA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15204,411,18.25,True
JECC.JK,OK,emiten/cache_1m/JECC.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16542,411,3.89,True
JIHD.JK,OK,emiten/cache_1m/JIHD.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,10716,411,39.66,True
JKON.JK,OK,emiten/cache_1m/JKON.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,7218,411,67.88,True
JMAS.JK,OK,emiten/cache_1m/JMAS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13452,411,22.87,True
JPFA.JK,OK,emiten/cache_1m/JPFA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6402,411,75.67,True
JRPT.JK,OK,emiten/cache_1m/JRPT.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16470,411,3.65,True
JSMR.JK,OK,emiten/cache_1m/JSMR.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,7506,411,70.32,True
JSPT.JK,OK,emiten/cache_1m/JSPT.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15408,411,7.54,True
JTPE.JK,OK,emiten/cache_1m/JTPE.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,12972,411,57.42,True
KAEF.JK,OK,emiten/cache_1m/KAEF.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13344,411,35.52,True
KAQI.JK,OK,emiten/cache_1m/KAQI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9378,411,76.64,True
KARW.JK,OK,emiten/cache_1m/KARW.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17124,411,0.97,True
KBLI.JK,OK,emiten/cache_1m/KBLI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16596,411,2.43,True
KBLM.JK,OK,emiten/cache_1m/KBLM.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14838,411,42.58,True
KBLV.JK,OK,emiten/cache_1m/KBLV.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6726,411,75.18,True
KDSI.JK,OK,emiten/cache_1m/KDSI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16626,411,5.35,True
KDTN.JK,OK,emiten/cache_1m/KDTN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16902,411,2.43,True
KEEN.JK,OK,emiten/cache_1m/KEEN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13800,411,35.52,True
KEJU.JK,OK,emiten/cache_1m/KEJU.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,8568,411,43.55,True
KETR.JK,OK,emiten/cache_1m/KETR.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,12732,411,49.15,True
KICI.JK,OK,emiten/cache_1m/KICI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15780,411,12.9,True
KIJA.JK,OK,emiten/cache_1m/KIJA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,8952,411,67.64,True
KING.JK,OK,emiten/cache_1m/KING.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16314,411,4.62,True
KINO.JK,OK,emiten/cache_1m/KINO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16332,411,19.46,True
KIOS.JK,OK,emiten/cache_1m/KIOS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,8100,411,73.24,True
KJEN.JK,OK,emiten/cache_1m/KJEN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13602,411,39.42,True
KKGI.JK,OK,emiten/cache_1m/KKGI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11154,411,41.61,True
KLAS.JK,OK,emiten/cache_1m/KLAS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14202,411,20.19,True
KLBF.JK,OK,emiten/cache_1m/KLBF.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6270,411,76.16,True
KLIN.JK,OK,emiten/cache_1m/KLIN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15816,411,6.08,True
KMDS.JK,OK,emiten/cache_1m/KMDS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15498,411,9.49,True
KMTR.JK,OK,emiten/cache_1m/KMTR.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15612,411,7.79,True
KOBX.JK,OK,emiten/cache_1m/KOBX.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15204,411,12.17,True
KOCI.JK,OK,emiten/cache_1m/KOCI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9396,411,35.52,True
KOIN.JK,OK,emiten/cache_1m/KOIN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17184,411,0.49,True
KOKA.JK,OK,emiten/cache_1m/KOKA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,10314,411,41.36,True
KONI.JK,OK,emiten/cache_1m/KONI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16578,411,8.52,True
KOPI.JK,OK,emiten/cache_1m/KOPI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15486,411,12.17,True
KPIG.JK,OK,emiten/cache_1m/KPIG.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6144,411,77.62,True
KRAS.JK,OK,emiten/cache_1m/KRAS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,8214,411,74.7,True
KRYA.JK,OK,emiten/cache_1m/KRYA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6678,411,69.34,True
KSIX.JK,OK,emiten/cache_1m/KSIX.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14280,411,18.98,True
KUAS.JK,OK,emiten/cache_1m/KUAS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,7854,411,68.13,True
LABS.JK,OK,emiten/cache_1m/LABS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15534,411,15.33,True
LAJU.JK,OK,emiten/cache_1m/LAJU.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9768,411,56.2,True
LAPD.JK,OK,emiten/cache_1m/LAPD.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16728,411,17.03,True
LCKM.JK,OK,emiten/cache_1m/LCKM.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16722,411,6.33,True
LEAD.JK,OK,emiten/cache_1m/LEAD.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11988,411,56.69,True
LFLO.JK,OK,emiten/cache_1m/LFLO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16380,411,6.08,True
LIFE.JK,OK,emiten/cache_1m/LIFE.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14724,411,11.68,True
LINK.JK,OK,emiten/cache_1m/LINK.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17130,411,1.95,True
LION.JK,OK,emiten/cache_1m/LION.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16386,411,17.76,True
LIVE.JK,OK,emiten/cache_1m/LIVE.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14046,411,13.38,True
LMAX.JK,OK,emiten/cache_1m/LMAX.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13644,411,37.23,True
LMPI.JK,OK,emiten/cache_1m/LMPI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16404,411,6.08,True
LOPI.JK,OK,emiten/cache_1m/LOPI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,10410,411,48.91,True
LPCK.JK,OK,emiten/cache_1m/LPCK.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14424,411,37.96,True
LPGI.JK,OK,emiten/cache_1m/LPGI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15648,411,13.14,True
LPIN.JK,OK,emiten/cache_1m/LPIN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15840,411,14.36,True
LPKR.JK,OK,emiten/cache_1m/LPKR.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,8538,411,52.07,True
LPLI.JK,OK,emiten/cache_1m/LPLI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16356,411,16.55,True
LPPF.JK,OK,emiten/cache_1m/LPPF.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9864,411,47.93,True
LPPS.JK,OK,emiten/cache_1m/LPPS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9846,411,76.89,True
LRNA.JK,OK,emiten/cache_1m/LRNA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15624,411,16.06,True
LSIP.JK,OK,emiten/cache_1m/LSIP.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,7248,411,68.37,True
LTLS.JK,OK,emiten/cache_1m/LTLS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15474,411,18.0,True
LUCK.JK,OK,emiten/cache_1m/LUCK.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11352,411,29.68,True
LUCY.JK,OK,emiten/cache_1m/LUCY.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16212,411,9.49,True
MAHA.JK,OK,emiten/cache_1m/MAHA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13860,411,18.98,True
MAIN.JK,OK,emiten/cache_1m/MAIN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11202,411,42.09,True
MAPA.JK,OK,emiten/cache_1m/MAPA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6918,411,68.13,True
MAPB.JK,OK,emiten/cache_1m/MAPB.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16848,411,0.97,True
MAPI.JK,OK,emiten/cache_1m/MAPI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,7008,411,76.64,True
MARK.JK,OK,emiten/cache_1m/MARK.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9186,411,60.1,True
MASB.JK,OK,emiten/cache_1m/MASB.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17016,411,1.22,True
MAXI.JK,OK,emiten/cache_1m/MAXI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,10746,411,53.77,True
MAYA.JK,OK,emiten/cache_1m/MAYA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,10860,411,73.97,True
MBAP.JK,OK,emiten/cache_1m/MBAP.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15174,411,14.36,True
MBMA.JK,OK,emiten/cache_1m/MBMA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6138,411,77.62,True
MBSS.JK,OK,emiten/cache_1m/MBSS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13662,411,24.82,True
MBTO.JK,OK,emiten/cache_1m/MBTO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,10008,411,49.15,True
MCAS.JK,OK,emiten/cache_1m/MCAS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15372,411,17.76,True
MCOL.JK,OK,emiten/cache_1m/MCOL.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16158,411,17.27,True
MCOR.JK,OK,emiten/cache_1m/MCOR.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,12858,411,37.23,True
MDIY.JK,OK,emiten/cache_1m/MDIY.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14256,411,30.9,True
MDKA.JK,OK,emiten/cache_1m/MDKA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6144,411,77.62,True
MDKI.JK,OK,emiten/cache_1m/MDKI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16152,411,7.06,True
MDLA.JK,OK,emiten/cache_1m/MDLA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9894,411,41.12,True
MDLN.JK,OK,emiten/cache_1m/MDLN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,7962,411,65.94,True
MEDC.JK,OK,emiten/cache_1m/MEDC.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6990,411,67.88,True
MEDS.JK,OK,emiten/cache_1m/MEDS.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,11022,411,59.85,True
MEGA.JK,OK,emiten/cache_1m/MEGA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16260,411,25.79,True
MERI.JK,OK,emiten/cache_1m/MERI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,8016,411,62.53,True
MERK.JK,OK,emiten/cache_1m/MERK.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15798,411,26.28,True
MFIN.JK,OK,emiten/cache_1m/MFIN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15072,411,31.63,True
MGLV.JK,OK,emiten/cache_1m/MGLV.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14502,411,27.74,True
MGRO.JK,OK,emiten/cache_1m/MGRO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15324,411,18.49,True
MHKI.JK,OK,emiten/cache_1m/MHKI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15210,411,17.03,True
MICE.JK,OK,emiten/cache_1m/MICE.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14886,411,33.09,True
MIDI.JK,OK,emiten/cache_1m/MIDI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,8544,411,53.28,True
MIKA.JK,OK,emiten/cache_1m/MIKA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9192,411,48.42,True
MINA.JK,OK,emiten/cache_1m/MINA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17262,411,0.0,False
MINE.JK,OK,emiten/cache_1m/MINE.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,10608,411,64.72,True
MITI.JK,OK,emiten/cache_1m/MITI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16074,411,11.92,True
MKAP.JK,OK,emiten/cache_1m/MKAP.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16020,411,8.76,True
MKPI.JK,OK,emiten/cache_1m/MKPI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16146,411,22.14,True
MKTR.JK,OK,emiten/cache_1m/MKTR.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15498,411,14.6,True
MLBI.JK,OK,emiten/cache_1m/MLBI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14868,411,24.57,True
MLIA.JK,OK,emiten/cache_1m/MLIA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14190,411,32.36,True
MLPL.JK,OK,emiten/cache_1m/MLPL.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,6294,411,77.62,True
MLPT.JK,OK,emiten/cache_1m/MLPT.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,13554,411,50.61,True
MMIX.JK,OK,emiten/cache_1m/MMIX.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,12054,411,38.2,True
MMLP.JK,OK,emiten/cache_1m/MMLP.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,10740,411,62.04,True
MNCN.JK,OK,emiten/cache_1m/MNCN.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,10074,411,57.91,True
MOLI.JK,OK,emiten/cache_1m/MOLI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15876,411,9.25,True
MORA.JK,OK,emiten/cache_1m/MORA.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,15738,411,27.25,True
