ticker,status,file,rows_before,rows_after,min_dt,max_dt,na_total,expected_per_day,last_day_coverage_pct,has_last_day
CASH.JK,OK,emiten/cache_1m/CASH.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16962,411,12.17,True
CASS.JK,OK,emiten/cache_1m/CASS.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17070,411,7.79,True
CBDK.JK,OK,emiten/cache_1m/CBDK.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16584,411,27.49,True
CBPE.JK,OK,emiten/cache_1m/CBPE.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17226,411,1.46,True
CBRE.JK,OK,emiten/cache_1m/CBRE.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17262,411,0.0,False
CBUT.JK,OK,emiten/cache_1m/CBUT.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17160,411,4.14,True
CCSI.JK,OK,emiten/cache_1m/CCSI.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17178,411,3.41,True
CDIA.JK,OK,emiten/cache_1m/CDIA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16548,411,28.95,True
CEKA.JK,OK,emiten/cache_1m/CEKA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17148,411,4.62,True
CENT.JK,OK,emiten/cache_1m/CENT.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16740,411,21.17,True
CFIN.JK,OK,emiten/cache_1m/CFIN.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16980,411,11.44,True
CGAS.JK,OK,emiten/cache_1m/CGAS.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16854,411,16.55,True
CHEK.JK,OK,emiten/cache_1m/CHEK.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16680,411,23.6,True
CHEM.JK,OK,emiten/cache_1m/CHEM.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16650,411,24.82,True
CHIP.JK,OK,emiten/cache_1m/CHIP.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16974,411,11.68,True
CINT.JK,OK,emiten/cache_1m/CINT.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17142,411,4.87,True
CITA.JK,OK,emiten/cache_1m/CITA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17082,411,7.3,True
CITY.JK,OK,emiten/cache_1m/CITY.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16638,411,25.3,True
CLAY.JK,OK,emiten/cache_1m/CLAY.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17160,411,4.14,True
CLEO.JK,OK,emiten/cache_1m/CLEO.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16608,411,26.52,True
CLPI.JK,OK,emiten/cache_1m/CLPI.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17196,411,2.68,True
CMNP.JK,OK,emiten/cache_1m/CMNP.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17136,411,5.11,True
CMNT.JK,OK,emiten/cache_1m/CMNT.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16764,411,20.19,True
CMPP.JK,OK,emiten/cache_1m/CMPP.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17130,411,5.35,True
CMRY.JK,OK,emiten/cache_1m/CMRY.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16584,411,27.49,True
CNKO.JK,OK,emiten/cache_1m/CNKO.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17256,411,0.24,True
CNMA.JK,OK,emiten/cache_1m/CNMA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16764,411,20.19,True
COCO.JK,OK,emiten/cache_1m/COCO.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17262,411,0.0,False
COIN.JK,OK,emiten/cache_1m/COIN.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16542,411,29.2,True
CPIN.JK,OK,emiten/cache_1m/CPIN.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16554,411,28.71,True
CPRO.JK,OK,emiten/cache_1m/CPRO.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16962,411,12.17,True
CRAB.JK,OK,emiten/cache_1m/CRAB.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17094,411,6.81,True
CRSN.JK,OK,emiten/cache_1m/CRSN.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16968,411,11.92,True
CSAP.JK,OK,emiten/cache_1m/CSAP.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16782,411,19.46,True
CSIS.JK,OK,emiten/cache_1m/CSIS.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16554,411,28.71,True
CSMI.JK,OK,emiten/cache_1m/CSMI.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,14274,411,0.0,False
CSRA.JK,OK,emiten/cache_1m/CSRA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17034,411,9.25,True
CTBN.JK,OK,emiten/cache_1m/CTBN.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17076,411,7.54,True
CTRA.JK,OK,emiten/cache_1m/CTRA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16548,411,28.95,True
CUAN.JK,OK,emiten/cache_1m/CUAN.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16548,411,28.95,True
CYBR.JK,OK,emiten/cache_1m/CYBR.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16884,411,15.33,True
DAAZ.JK,OK,emiten/cache_1m/DAAZ.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17082,411,7.3,True
DART.JK,OK,emiten/cache_1m/DART.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17082,411,7.3,True
DATA.JK,OK,emiten/cache_1m/DATA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16812,411,18.25,True
DAYA.JK,OK,emiten/cache_1m/DAYA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17238,411,0.97,True
DCII.JK,OK,emiten/cache_1m/DCII.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16878,411,15.57,True
DEPO.JK,OK,emiten/cache_1m/DEPO.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17184,411,3.16,True
DEWA.JK,OK,emiten/cache_1m/DEWA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16548,411,28.95,True
DEWI.JK,OK,emiten/cache_1m/DEWI.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16554,411,28.71,True
DFAM.JK,OK,emiten/cache_1m/DFAM.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17226,411,1.46,True
DGIK.JK,OK,emiten/cache_1m/DGIK.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17004,411,10.46,True
DGNS.JK,OK,emiten/cache_1m/DGNS.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17076,411,7.54,True
DGWG.JK,OK,emiten/cache_1m/DGWG.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16866,411,16.06,True
DILD.JK,OK,emiten/cache_1m/DILD.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16920,411,13.87,True
DIVA.JK,OK,emiten/cache_1m/DIVA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17130,411,5.35,True
DKFT.JK,OK,emiten/cache_1m/DKFT.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16542,411,29.2,True
DKHH.JK,OK,emiten/cache_1m/DKHH.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16554,411,28.71,True
DLTA.JK,OK,emiten/cache_1m/DLTA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16890,411,15.09,True
DMAS.JK,OK,emiten/cache_1m/DMAS.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16542,411,29.2,True
DMMX.JK,OK,emiten/cache_1m/DMMX.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16848,411,16.79,True
DMND.JK,OK,emiten/cache_1m/DMND.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16542,411,29.2,True
DNAR.JK,OK,emiten/cache_1m/DNAR.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16944,411,12.9,True
DNET.JK,OK,emiten/cache_1m/DNET.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16854,411,16.55,True
DOID.JK,OK,emiten/cache_1m/DOID.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16878,411,15.57,True
DOOH.JK,OK,emiten/cache_1m/DOOH.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16572,411,27.98,True
DOSS.JK,OK,emiten/cache_1m/DOSS.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16932,411,13.38,True
DPNS.JK,OK,emiten/cache_1m/DPNS.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16800,411,18.73,True
DPUM.JK,OK,emiten/cache_1m/DPUM.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16740,411,21.17,True
DRMA.JK,OK,emiten/cache_1m/DRMA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17016,411,9.98,True
DSFI.JK,OK,emiten/cache_1m/DSFI.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16710,411,22.38,True
DSNG.JK,OK,emiten/cache_1m/DSNG.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16548,411,28.95,True
DSSA.JK,OK,emiten/cache_1m/DSSA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16548,411,28.95,True
DUTI.JK,OK,emiten/cache_1m/DUTI.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17256,411,0.24,True
DVLA.JK,OK,emiten/cache_1m/DVLA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17208,411,2.19,True
DWGL.JK,OK,emiten/cache_1m/DWGL.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17118,411,5.84,True
DYAN.JK,OK,emiten/cache_1m/DYAN.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16680,411,23.6,True
EAST.JK,OK,emiten/cache_1m/EAST.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16956,411,12.41,True
ECII.JK,OK,emiten/cache_1m/ECII.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17172,411,3.65,True
EDGE.JK,OK,emiten/cache_1m/EDGE.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17058,411,8.27,True
EKAD.JK,OK,emiten/cache_1m/EKAD.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17202,411,2.43,True
ELIT.JK,OK,emiten/cache_1m/ELIT.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16764,411,20.19,True
ELPI.JK,OK,emiten/cache_1m/ELPI.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17064,411,8.03,True
ELSA.JK,OK,emiten/cache_1m/ELSA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16548,411,28.95,True
EMDE.JK,OK,emiten/cache_1m/EMDE.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16632,411,25.55,True
EMTK.JK,OK,emiten/cache_1m/EMTK.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16542,411,29.2,True
ENAK.JK,OK,emiten/cache_1m/ENAK.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17232,411,1.22,True
ENRG.JK,OK,emiten/cache_1m/ENRG.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16548,411,28.95,True
EPMT.JK,OK,emiten/cache_1m/EPMT.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17190,411,2.92,True
ERAA.JK,OK,emiten/cache_1m/ERAA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16566,411,28.22,True
ERAL.JK,OK,emiten/cache_1m/ERAL.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16782,411,19.46,True
ERTX.JK,OK,emiten/cache_1m/ERTX.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17076,411,7.54,True
ESSA.JK,OK,emiten/cache_1m/ESSA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16626,411,25.79,True
ESTA.JK,OK,emiten/cache_1m/ESTA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17196,411,2.68,True
EURO.JK,OK,emiten/cache_1m/EURO.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17208,411,2.19,True
EXCL.JK,OK,emiten/cache_1m/EXCL.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16548,411,28.95,True
FAPA.JK,OK,emiten/cache_1m/FAPA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17250,411,0.49,True
FAST.JK,OK,emiten/cache_1m/FAST.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17070,411,7.79,True
FILM.JK,OK,emiten/cache_1m/FILM.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16548,411,28.95,True
FIMP.JK,OK,emiten/cache_1m/FIMP.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17226,411,0.0,False
FIRE.JK,OK,emiten/cache_1m/FIRE.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17034,411,9.25,True
FITT.JK,OK,emiten/cache_1m/FITT.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17082,411,7.3,True
FLMC.JK,OK,emiten/cache_1m/FLMC.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17178,411,3.41,True
FMII.JK,OK,emiten/cache_1m/FMII.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17184,411,3.16,True
FOLK.JK,OK,emiten/cache_1m/FOLK.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17190,411,2.92,True
FOOD.JK,OK,emiten/cache_1m/FOOD.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17088,411,7.06,True
FORE.JK,OK,emiten/cache_1m/FORE.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16680,411,23.6,True
FORU.JK,OK,emiten/cache_1m/FORU.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16818,411,18.0,True
FPNI.JK,OK,emiten/cache_1m/FPNI.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17016,411,9.98,True
FUJI.JK,OK,emiten/cache_1m/FUJI.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17232,411,1.22,True
FUTR.JK,OK,emiten/cache_1m/FUTR.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,9630,411,6.33,True
FWCT.JK,OK,emiten/cache_1m/FWCT.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17094,411,6.81,True
GDST.JK,OK,emiten/cache_1m/GDST.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16956,411,12.41,True
GDYR.JK,OK,emiten/cache_1m/GDYR.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17250,411,0.49,True
GEMA.JK,OK,emiten/cache_1m/GEMA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16662,411,24.33,True
GEMS.JK,OK,emiten/cache_1m/GEMS.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17004,411,10.46,True
GGRM.JK,OK,emiten/cache_1m/GGRM.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16602,411,26.76,True
GHON.JK,OK,emiten/cache_1m/GHON.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17214,411,1.95,True
GIAA.JK,OK,emiten/cache_1m/GIAA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17256,411,0.24,True
GJTL.JK,OK,emiten/cache_1m/GJTL.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16668,411,24.09,True
GLOB.JK,OK,emiten/cache_1m/GLOB.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17256,411,0.24,True
GLVA.JK,OK,emiten/cache_1m/GLVA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17250,411,0.49,True
GMFI.JK,OK,emiten/cache_1m/GMFI.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17256,411,0.24,True
GMTD.JK,OK,emiten/cache_1m/GMTD.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17250,411,0.49,True
GOLD.JK,OK,emiten/cache_1m/GOLD.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17232,411,1.22,True
GOLF.JK,OK,emiten/cache_1m/GOLF.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17196,411,2.68,True
GOOD.JK,OK,emiten/cache_1m/GOOD.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17154,411,4.38,True
GOTO.JK,OK,emiten/cache_1m/GOTO.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16548,411,28.95,True
GPRA.JK,OK,emiten/cache_1m/GPRA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16722,411,21.9,True
GPSO.JK,OK,emiten/cache_1m/GPSO.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17136,411,5.11,True
GRIA.JK,OK,emiten/cache_1m/GRIA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17100,411,6.57,True
GRPH.JK,OK,emiten/cache_1m/GRPH.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16578,411,27.74,True
GSMF.JK,OK,emiten/cache_1m/GSMF.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16560,411,28.47,True
GTBO.JK,OK,emiten/cache_1m/GTBO.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17184,411,3.16,True
GTRA.JK,OK,emiten/cache_1m/GTRA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17010,411,10.22,True
GULA.JK,OK,emiten/cache_1m/GULA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16986,411,11.19,True
GUNA.JK,OK,emiten/cache_1m/GUNA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17022,411,9.73,True
GWSA.JK,OK,emiten/cache_1m/GWSA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17130,411,5.35,True
GZCO.JK,OK,emiten/cache_1m/GZCO.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16548,411,28.95,True
HAIS.JK,OK,emiten/cache_1m/HAIS.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17130,411,5.35,True
HAJJ.JK,OK,emiten/cache_1m/HAJJ.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16878,411,15.57,True
HALO.JK,OK,emiten/cache_1m/HALO.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17016,411,9.98,True
HATM.JK,OK,emiten/cache_1m/HATM.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17190,411,2.92,True
HBAT.JK,OK,emiten/cache_1m/HBAT.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17142,411,4.87,True
HDFA.JK,OK,emiten/cache_1m/HDFA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17232,411,1.22,True
HEAL.JK,OK,emiten/cache_1m/HEAL.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16548,411,28.95,True
HELI.JK,OK,emiten/cache_1m/HELI.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17238,411,0.97,True
HERO.JK,OK,emiten/cache_1m/HERO.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17040,411,9.0,True
HEXA.JK,OK,emiten/cache_1m/HEXA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16944,411,12.9,True
HGII.JK,OK,emiten/cache_1m/HGII.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16884,411,15.33,True
HILL.JK,OK,emiten/cache_1m/HILL.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17058,411,8.27,True
HMSP.JK,OK,emiten/cache_1m/HMSP.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16590,411,27.25,True
HOKI.JK,OK,emiten/cache_1m/HOKI.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16866,411,16.06,True
HOMI.JK,OK,emiten/cache_1m/HOMI.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16698,411,22.87,True
HOPE.JK,OK,emiten/cache_1m/HOPE.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17262,411,0.0,False
HRTA.JK,OK,emiten/cache_1m/HRTA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16656,411,24.57,True
HRUM.JK,OK,emiten/cache_1m/HRUM.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16710,411,22.38,True
HUMI.JK,OK,emiten/cache_1m/HUMI.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16548,411,28.95,True
HYGN.JK,OK,emiten/cache_1m/HYGN.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17052,411,8.52,True
IATA.JK,OK,emiten/cache_1m/IATA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17232,411,1.22,True
IBST.JK,OK,emiten/cache_1m/IBST.JK.csv,2877,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16908,411,2.19,True
ICBP.JK,OK,emiten/cache_1m/ICBP.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16560,411,28.47,True
IDEA.JK,OK,emiten/cache_1m/IDEA.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17076,411,7.54,True
IDPR.JK,OK,emiten/cache_1m/IDPR.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16860,411,16.3,True
IFII.JK,OK,emiten/cache_1m/IFII.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17196,411,2.68,True
IFSH.JK,OK,emiten/cache_1m/IFSH.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17256,411,0.24,True
IGAR.JK,OK,emiten/cache_1m/IGAR.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17250,411,0.49,True
IKAN.JK,OK,emiten/cache_1m/IKAN.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16554,411,28.71,True
IKBI.JK,OK,emiten/cache_1m/IKBI.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,16548,411,28.95,True
IKPM.JK,OK,emiten/cache_1m/IKPM.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17196,411,2.68,True
IMAS.JK,OK,emiten/cache_1m/IMAS.JK.csv,121,2877,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,17076,411,7.54,True
