ticker,status,rows_csv,rows_valid,dup_dt,out_of_session,weekend_rows,min_dt,max_dt,missing_cols,extra_cols,file,na_Open,na_High,na_Low,na_Close,na_Adj Close,na_Volume,error
BTON.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/BTON.JK.csv,119,119,119,119,119,119,
BTPN.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/BTPN.JK.csv,119,119,119,119,119,119,
BTPS.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/BTPS.JK.csv,8,8,8,8,8,8,
BUAH.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/BUAH.JK.csv,102,102,102,102,102,102,
BUDI.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/BUDI.JK.csv,113,113,113,113,113,113,
BUKA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/BUKA.JK.csv,2,2,2,2,2,2,
BUKK.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/BUKK.JK.csv,11,11,11,11,11,11,
BULL.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/BULL.JK.csv,11,11,11,11,11,11,
BUMI.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/BUMI.JK.csv,2,2,2,2,2,2,
BUVA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/BUVA.JK.csv,120,120,120,120,120,120,
BVIC.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/BVIC.JK.csv,3,3,3,3,3,3,
BWPT.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/BWPT.JK.csv,4,4,4,4,4,4,
BYAN.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/BYAN.JK.csv,117,117,117,117,117,117,
CAKK.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CAKK.JK.csv,95,95,95,95,95,95,
CAMP.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CAMP.JK.csv,80,80,80,80,80,80,
CARE.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CARE.JK.csv,73,73,73,73,73,73,
CARS.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CARS.JK.csv,72,72,72,72,72,72,
CASA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CASA.JK.csv,92,92,92,92,92,92,
CASH.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CASH.JK.csv,71,71,71,71,71,71,
CASS.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CASS.JK.csv,89,89,89,89,89,89,
CBDK.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CBDK.JK.csv,8,8,8,8,8,8,
CBPE.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CBPE.JK.csv,115,115,115,115,115,115,
CBRE.JK,OK,2877,2877,0,0,0,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CBRE.JK.csv,2877,2877,2877,2877,2877,2877,
CBUT.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CBUT.JK.csv,104,104,104,104,104,104,
CCSI.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CCSI.JK.csv,107,107,107,107,107,107,
CDIA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CDIA.JK.csv,2,2,2,2,2,2,
CEKA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CEKA.JK.csv,102,102,102,102,102,102,
CENT.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CENT.JK.csv,34,34,34,34,34,34,
CFIN.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CFIN.JK.csv,74,74,74,74,74,74,
CGAS.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CGAS.JK.csv,53,53,53,53,53,53,
CHEK.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CHEK.JK.csv,24,24,24,24,24,24,
CHEM.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CHEM.JK.csv,19,19,19,19,19,19,
CHIP.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CHIP.JK.csv,73,73,73,73,73,73,
CINT.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CINT.JK.csv,101,101,101,101,101,101,
CITA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CITA.JK.csv,91,91,91,91,91,91,
CITY.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CITY.JK.csv,17,17,17,17,17,17,
CLAY.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CLAY.JK.csv,104,104,104,104,104,104,
CLEO.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CLEO.JK.csv,12,12,12,12,12,12,
CLPI.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CLPI.JK.csv,110,110,110,110,110,110,
CMNP.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CMNP.JK.csv,100,100,100,100,100,100,
CMNT.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CMNT.JK.csv,38,38,38,38,38,38,
CMPP.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CMPP.JK.csv,99,99,99,99,99,99,
CMRY.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CMRY.JK.csv,8,8,8,8,8,8,
CNKO.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CNKO.JK.csv,120,120,120,120,120,120,
CNMA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CNMA.JK.csv,38,38,38,38,38,38,
COCO.JK,OK,2877,2877,0,0,0,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/COCO.JK.csv,2877,2877,2877,2877,2877,2877,
COIN.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/COIN.JK.csv,1,1,1,1,1,1,
CPIN.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CPIN.JK.csv,3,3,3,3,3,3,
CPRO.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CPRO.JK.csv,71,71,71,71,71,71,
CRAB.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CRAB.JK.csv,93,93,93,93,93,93,
CRSN.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CRSN.JK.csv,72,72,72,72,72,72,
CSAP.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CSAP.JK.csv,41,41,41,41,41,41,
CSIS.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CSIS.JK.csv,3,3,3,3,3,3,
CSMI.JK,OK,2877,2877,0,0,0,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CSMI.JK.csv,2379,2379,2379,2379,2379,2379,
CSRA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CSRA.JK.csv,83,83,83,83,83,83,
CTBN.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CTBN.JK.csv,90,90,90,90,90,90,
CTRA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CTRA.JK.csv,2,2,2,2,2,2,
CUAN.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CUAN.JK.csv,2,2,2,2,2,2,
CYBR.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/CYBR.JK.csv,58,58,58,58,58,58,
DAAZ.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DAAZ.JK.csv,91,91,91,91,91,91,
DART.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DART.JK.csv,91,91,91,91,91,91,
DATA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DATA.JK.csv,46,46,46,46,46,46,
DAYA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DAYA.JK.csv,117,117,117,117,117,117,
DCII.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DCII.JK.csv,57,57,57,57,57,57,
DEPO.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DEPO.JK.csv,108,108,108,108,108,108,
DEWA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DEWA.JK.csv,2,2,2,2,2,2,
DEWI.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DEWI.JK.csv,3,3,3,3,3,3,
DFAM.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DFAM.JK.csv,115,115,115,115,115,115,
DGIK.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DGIK.JK.csv,78,78,78,78,78,78,
DGNS.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DGNS.JK.csv,90,90,90,90,90,90,
DGWG.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DGWG.JK.csv,55,55,55,55,55,55,
DILD.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DILD.JK.csv,64,64,64,64,64,64,
DIVA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DIVA.JK.csv,99,99,99,99,99,99,
DKFT.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DKFT.JK.csv,1,1,1,1,1,1,
DKHH.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DKHH.JK.csv,3,3,3,3,3,3,
DLTA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DLTA.JK.csv,59,59,59,59,59,59,
DMAS.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DMAS.JK.csv,1,1,1,1,1,1,
DMMX.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DMMX.JK.csv,52,52,52,52,52,52,
DMND.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DMND.JK.csv,1,1,1,1,1,1,
DNAR.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DNAR.JK.csv,68,68,68,68,68,68,
DNET.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DNET.JK.csv,53,53,53,53,53,53,
DOID.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DOID.JK.csv,57,57,57,57,57,57,
DOOH.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DOOH.JK.csv,6,6,6,6,6,6,
DOSS.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DOSS.JK.csv,66,66,66,66,66,66,
DPNS.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DPNS.JK.csv,44,44,44,44,44,44,
DPUM.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DPUM.JK.csv,34,34,34,34,34,34,
DRMA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DRMA.JK.csv,80,80,80,80,80,80,
DSFI.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DSFI.JK.csv,29,29,29,29,29,29,
DSNG.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DSNG.JK.csv,2,2,2,2,2,2,
DSSA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DSSA.JK.csv,2,2,2,2,2,2,
DUTI.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DUTI.JK.csv,120,120,120,120,120,120,
DVLA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DVLA.JK.csv,112,112,112,112,112,112,
DWGL.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DWGL.JK.csv,97,97,97,97,97,97,
DYAN.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/DYAN.JK.csv,24,24,24,24,24,24,
EAST.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/EAST.JK.csv,70,70,70,70,70,70,
ECII.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/ECII.JK.csv,106,106,106,106,106,106,
EDGE.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/EDGE.JK.csv,87,87,87,87,87,87,
EKAD.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/EKAD.JK.csv,111,111,111,111,111,111,
ELIT.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/ELIT.JK.csv,38,38,38,38,38,38,
ELPI.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/ELPI.JK.csv,88,88,88,88,88,88,
ELSA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/ELSA.JK.csv,2,2,2,2,2,2,
EMDE.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/EMDE.JK.csv,16,16,16,16,16,16,
EMTK.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/EMTK.JK.csv,1,1,1,1,1,1,
ENAK.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/ENAK.JK.csv,116,116,116,116,116,116,
ENRG.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/ENRG.JK.csv,2,2,2,2,2,2,
EPMT.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/EPMT.JK.csv,109,109,109,109,109,109,
ERAA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/ERAA.JK.csv,5,5,5,5,5,5,
ERAL.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/ERAL.JK.csv,41,41,41,41,41,41,
ERTX.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/ERTX.JK.csv,90,90,90,90,90,90,
ESSA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/ESSA.JK.csv,15,15,15,15,15,15,
ESTA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/ESTA.JK.csv,110,110,110,110,110,110,
EURO.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/EURO.JK.csv,112,112,112,112,112,112,
EXCL.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/EXCL.JK.csv,2,2,2,2,2,2,
FAPA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/FAPA.JK.csv,119,119,119,119,119,119,
FAST.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/FAST.JK.csv,89,89,89,89,89,89,
FILM.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/FILM.JK.csv,2,2,2,2,2,2,
FIMP.JK,OK,2877,2877,0,0,0,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/FIMP.JK.csv,2871,2871,2871,2871,2871,2871,
FIRE.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/FIRE.JK.csv,83,83,83,83,83,83,
FITT.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/FITT.JK.csv,91,91,91,91,91,91,
FLMC.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/FLMC.JK.csv,107,107,107,107,107,107,
FMII.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/FMII.JK.csv,108,108,108,108,108,108,
FOLK.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/FOLK.JK.csv,109,109,109,109,109,109,
FOOD.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/FOOD.JK.csv,92,92,92,92,92,92,
FORE.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/FORE.JK.csv,24,24,24,24,24,24,
FORU.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/FORU.JK.csv,47,47,47,47,47,47,
FPNI.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/FPNI.JK.csv,80,80,80,80,80,80,
FUJI.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/FUJI.JK.csv,116,116,116,116,116,116,
FUTR.JK,OK,2877,2877,0,0,0,2025-08-11 09:00:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/FUTR.JK.csv,1605,1605,1605,1605,1605,1605,
FWCT.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/FWCT.JK.csv,93,93,93,93,93,93,
GDST.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GDST.JK.csv,70,70,70,70,70,70,
GDYR.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GDYR.JK.csv,119,119,119,119,119,119,
GEMA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GEMA.JK.csv,21,21,21,21,21,21,
GEMS.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GEMS.JK.csv,78,78,78,78,78,78,
GGRM.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GGRM.JK.csv,11,11,11,11,11,11,
GHON.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GHON.JK.csv,113,113,113,113,113,113,
GIAA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GIAA.JK.csv,120,120,120,120,120,120,
GJTL.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GJTL.JK.csv,22,22,22,22,22,22,
GLOB.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GLOB.JK.csv,120,120,120,120,120,120,
GLVA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GLVA.JK.csv,119,119,119,119,119,119,
GMFI.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GMFI.JK.csv,120,120,120,120,120,120,
GMTD.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GMTD.JK.csv,119,119,119,119,119,119,
GOLD.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GOLD.JK.csv,116,116,116,116,116,116,
GOLF.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GOLF.JK.csv,110,110,110,110,110,110,
GOOD.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GOOD.JK.csv,103,103,103,103,103,103,
GOTO.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GOTO.JK.csv,2,2,2,2,2,2,
GPRA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GPRA.JK.csv,31,31,31,31,31,31,
GPSO.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GPSO.JK.csv,100,100,100,100,100,100,
GRIA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GRIA.JK.csv,94,94,94,94,94,94,
GRPH.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GRPH.JK.csv,7,7,7,7,7,7,
GSMF.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GSMF.JK.csv,4,4,4,4,4,4,
GTBO.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GTBO.JK.csv,108,108,108,108,108,108,
GTRA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GTRA.JK.csv,79,79,79,79,79,79,
GULA.JK,OK,121,121,0,0,0,2025-08-19 13:50:00+07:00,2025-08-19 15:50:00+07:00,,,emiten/cache_1m/GULA.JK.csv,75,75,75,75,75,75,
